WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Latvia,Europe,47782.0,25332.44,6167.0,1237.0,801.0,424.66,157.0,11.0,Community transmission
Luxembourg,Europe,47740.0,76264.66,927.0,149.0,527.0,841.88,26.0,6.0,Community transmission
Sri Lanka,South-East Asia,47305.0,2209.15,3449.0,525.0,222.0,10.37,18.0,3.0,Clusters of cases
Finland,Europe,38068.0,6870.59,1665.0,296.0,586.0,105.76,25.0,2.0,Community transmission
Uganda,Africa,37296.0,815.37,2080.0,222.0,300.0,6.56,49.0,3.0,Community transmission
Estonia,Europe,33089.0,24943.93,4300.0,552.0,278.0,209.57,37.0,8.0,Clusters of cases
Australia,Western Pacific,28571.0,1120.44,144.0,24.0,909.0,35.65,0.0,0.0,Clusters of cases
Namibia,Africa,27255.0,10726.49,3314.0,573.0,240.0,94.45,35.0,0.0,Community transmission
Cameroon,Africa,26848.0,1011.38,0.0,0.0,448.0,16.88,0.0,0.0,Community transmission
Cyprus,Europe,26674.0,22092.85,3856.0,466.0,141.0,116.78,14.0,1.0,Clusters of cases
Zambia,Africa,25326.0,1377.61,4601.0,1029.0,441.0,23.99,53.0,18.0,Community transmission
Uruguay,Americas,23807.0,6853.44,4688.0,759.0,231.0,66.5,50.0,10.0,Community transmission
Sudan,Eastern Mediterranean,23316.0,531.73,0.0,0.0,1468.0,33.48,0.0,0.0,Community transmission
Côte d’Ivoire,Africa,23173.0,878.49,923.0,318.0,138.0,5.23,1.0,0.0,Community transmission
Senegal,Africa,20672.0,1234.6,1532.0,296.0,446.0,26.64,36.0,8.0,Community transmission
Mozambique,Africa,20482.0,655.31,1840.0,521.0,181.0,5.79,15.0,5.0,Community transmission
Zimbabwe,Africa,19660.0,1322.75,5793.0,985.0,468.0,31.49,105.0,22.0,Community transmission
Democratic Republic of the Congo,Africa,18736.0,209.2,1362.0,251.0,610.0,6.81,19.0,0.0,Community transmission
Angola,Africa,18066.0,549.68,513.0,92.0,415.0,12.63,10.0,2.0,Community transmission
Madagascar,Africa,17767.0,641.62,53.0,0.0,262.0,9.46,1.0,0.0,Community transmission
French Polynesia,Western Pacific,17241.0,61375.97,315.0,46.0,122.0,434.31,8.0,1.0,Sporadic cases
Botswana,Africa,16051.0,6825.49,2026.0,611.0,48.0,20.41,8.0,3.0,Community transmission
Mauritania,Africa,15214.0,3272.07,1572.0,0.0,378.0,81.3,54.0,0.0,Community transmission
Malta,Europe,14212.0,32187.13,1303.0,245.0,232.0,525.43,13.0,2.0,Clusters of cases
Maldives,South-East Asia,14040.0,25973.83,236.0,52.0,49.0,90.65,1.0,0.0,Clusters of cases
French Guiana,Americas,13970.0,46772.15,697.0,145.0,74.0,247.76,3.0,1.0,Community transmission
Guinea,Africa,13904.0,1058.72,182.0,42.0,81.0,6.17,0.0,0.0,Community transmission
Cuba,Americas,13823.0,1220.4,1767.0,344.0,148.0,13.07,2.0,0.0,Clusters of cases
Tajikistan,Europe,13686.0,1434.95,15.0,0.0,91.0,9.54,0.0,0.0,Pending
Jamaica,Americas,13411.0,4528.96,496.0,43.0,307.0,103.68,4.0,1.0,Community transmission
Cabo Verde,Africa,12237.0,22009.51,397.0,91.0,114.0,205.04,1.0,1.0,Community transmission
Syrian Arab Republic,Eastern Mediterranean,12179.0,695.92,653.0,95.0,763.0,43.6,46.0,8.0,Community transmission
Belize,Americas,11152.0,28046.31,376.0,44.0,267.0,671.48,19.0,7.0,Community transmission
Eswatini,Africa,10973.0,9458.15,1615.0,200.0,279.0,240.48,73.0,18.0,Community transmission
Haiti,Americas,10241.0,898.13,226.0,38.0,237.0,20.78,1.0,1.0,Community transmission
Thailand,South-East Asia,9841.0,140.99,2678.0,0.0,67.0,0.96,4.0,0.0,Clusters of cases
Gabon,Africa,9694.0,4355.42,123.0,53.0,66.0,29.65,2.0,0.0,Community transmission
Réunion,Africa,9247.0,10328.24,210.0,74.0,42.0,46.91,0.0,0.0,Clusters of cases
Rwanda,Africa,9058.0,699.34,675.0,0.0,112.0,8.65,20.0,0.0,Clusters of cases
Guadeloupe,Americas,8702.0,21748.26,82.0,0.0,155.0,387.38,0.0,0.0,Community transmission
Andorra,Europe,8489.0,109868.63,372.0,141.0,84.0,1087.17,0.0,0.0,Community transmission
Bahamas,Americas,7969.0,20264.77,82.0,10.0,175.0,445.02,4.0,0.0,Clusters of cases
Malawi,Africa,7925.0,414.27,1342.0,314.0,208.0,10.87,19.0,5.0,Community transmission
Burkina Faso,Africa,7866.0,376.3,1159.0,153.0,89.0,4.26,4.0,0.0,Community transmission
Mali,Africa,7427.0,366.75,337.0,32.0,286.0,14.12,17.0,1.0,Community transmission
Guam,Western Pacific,7213.0,42737.37,65.0,13.0,124.0,734.71,2.0,0.0,Clusters of cases
Trinidad and Tobago,Americas,7210.0,5151.88,60.0,14.0,127.0,90.75,0.0,0.0,Community transmission
Congo,Africa,7160.0,1297.55,960.0,0.0,100.0,18.12,0.0,0.0,Community transmission
Suriname,Americas,6750.0,11506.36,540.0,84.0,130.0,221.6,8.0,4.0,Clusters of cases
Guyana,Americas,6469.0,8224.5,137.0,62.0,167.0,212.32,3.0,1.0,Clusters of cases
Mayotte,Africa,6232.0,22843.32,342.0,187.0,56.0,205.27,1.0,0.0,Clusters of cases
Martinique,Americas,6117.0,16300.48,26.0,0.0,43.0,114.59,0.0,0.0,Community transmission
Aruba,Americas,5883.0,55101.81,441.0,72.0,50.0,468.31,1.0,0.0,Community transmission
Iceland,Europe,5867.0,17193.03,113.0,22.0,29.0,84.98,0.0,0.0,Community transmission
Djibouti,Eastern Mediterranean,5865.0,5936.23,25.0,8.0,61.0,61.74,0.0,0.0,Clusters of cases
Equatorial Guinea,Africa,5289.0,3769.82,12.0,3.0,86.0,61.3,0.0,0.0,Community transmission
Central African Republic,Africa,4969.0,1028.83,6.0,0.0,63.0,13.04,0.0,0.0,Community transmission
Nicaragua,Americas,4867.0,734.69,38.0,0.0,166.0,25.06,1.0,0.0,Community transmission
Somalia,Eastern Mediterranean,4726.0,297.36,12.0,0.0,130.0,8.18,0.0,0.0,Community transmission
Curaçao,Americas,4405.0,26844.53,175.0,27.0,18.0,109.69,4.0,1.0,Community transmission
Togo,Africa,3845.0,464.44,212.0,38.0,72.0,8.7,4.0,2.0,Community transmission
Gambia,Africa,3841.0,1589.38,41.0,3.0,125.0,51.72,1.0,0.0,Community transmission
South Sudan,Africa,3604.0,321.97,46.0,0.0,63.0,5.63,0.0,0.0,Community transmission
Niger,Africa,3322.0,137.24,114.0,0.0,104.0,4.3,2.0,0.0,Community transmission
Benin,Africa,3304.0,272.54,53.0,0.0,44.0,3.63,0.0,0.0,Community transmission
Gibraltar,Europe,2928.0,86907.48,888.0,130.0,11.0,326.5,4.0,0.0,Clusters of cases
Jersey,Europe,2908.0,26727.94,148.0,16.0,56.0,514.71,12.0,3.0,Community transmission
Sierra Leone,Africa,2782.0,348.75,222.0,25.0,77.0,9.65,1.0,0.0,Community transmission
San Marino,Europe,2628.0,77435.32,200.0,45.0,64.0,1885.79,5.0,0.0,Community transmission
Lesotho,Africa,2577.0,1202.94,0.0,0.0,50.0,23.34,0.0,0.0,Community transmission
Guinea-Bissau,Africa,2447.0,1243.39,0.0,0.0,45.0,22.87,0.0,0.0,Community transmission
Chad,Africa,2419.0,147.27,306.0,61.0,106.0,6.45,2.0,1.0,Community transmission
Liechtenstein,Europe,2379.0,62380.37,158.0,7.0,38.0,996.41,5.0,4.0,Sporadic cases
United States Virgin Islands,Americas,2130.0,20397.41,94.0,24.0,24.0,229.83,1.0,0.0,Community transmission
Yemen,Eastern Mediterranean,2108.0,70.68,3.0,0.0,611.0,20.49,0.0,0.0,Sporadic cases
New Zealand,Western Pacific,1832.0,379.91,26.0,0.0,25.0,5.18,0.0,0.0,Clusters of cases
Liberia,Africa,1800.0,355.89,0.0,0.0,83.0,16.41,0.0,0.0,Community transmission
Eritrea,Africa,1556.0,438.75,236.0,111.0,6.0,1.69,3.0,3.0,Sporadic cases
Sint Maarten,Americas,1531.0,35702.63,97.0,19.0,27.0,629.63,0.0,0.0,Community transmission
Viet Nam,Western Pacific,1512.0,15.53,38.0,3.0,35.0,0.36,0.0,0.0,Clusters of cases
Mongolia,Western Pacific,1395.0,425.53,175.0,33.0,0.0,0.0,0.0,0.0,Clusters of cases
Sao Tome and Principe,Africa,1054.0,4809.29,40.0,19.0,17.0,77.57,0.0,0.0,Community transmission
Monaco,Europe,1041.0,26526.35,156.0,23.0,5.0,127.41,2.0,1.0,Sporadic cases
Saint Martin,Americas,1002.0,25918.93,7.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Turks and Caicos Islands,Americas,956.0,24691.36,63.0,15.0,6.0,154.97,0.0,0.0,Clusters of cases
Burundi,Africa,885.0,74.43,63.0,0.0,2.0,0.17,0.0,0.0,Community transmission
Comoros,Africa,864.0,993.56,99.0,0.0,13.0,14.95,4.0,0.0,Community transmission
Papua New Guinea,Western Pacific,811.0,90.64,31.0,12.0,9.0,1.01,0.0,0.0,Community transmission
Barbados,Americas,780.0,2714.22,397.0,37.0,7.0,24.36,0.0,0.0,Clusters of cases
Bhutan,South-East Asia,771.0,999.21,82.0,4.0,1.0,1.3,1.0,1.0,Clusters of cases
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Faroe Islands,Europe,644.0,13179.17,34.0,1.0,1.0,20.46,1.0,0.0,Sporadic cases
Bermuda,Americas,641.0,10293.39,37.0,5.0,12.0,192.7,2.0,1.0,Clusters of cases
Mauritius,Africa,539.0,423.82,12.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Seychelles,Africa,448.0,4555.3,181.0,30.0,1.0,10.17,1.0,0.0,Sporadic cases
Isle of Man,Europe,391.0,4598.27,11.0,2.0,25.0,294.01,0.0,0.0,No cases
Cambodia,Western Pacific,387.0,23.15,8.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Lucia,Americas,383.0,2085.75,30.0,1.0,5.0,27.23,0.0,0.0,Sporadic cases
Cayman Islands,Americas,359.0,5462.57,21.0,3.0,2.0,30.43,0.0,0.0,Sporadic cases
Guernsey,Europe,302.0,4778.78,4.0,0.0,13.0,205.71,0.0,0.0,Community transmission
Bonaire,Americas,254.0,12144.39,89.0,5.0,3.0,143.44,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,204.0,1838.83,83.0,55.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,191.0,19322.21,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,173.0,395.45,16.0,0.0,3.0,6.86,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,167.0,1705.32,8.0,4.0,5.0,51.06,0.0,0.0,Sporadic cases
Grenada,Americas,131.0,1164.21,1.0,1.0,1.0,8.89,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,125.0,2171.76,3.0,0.0,2.0,34.75,0.0,0.0,Pending
British Virgin Islands,Americas,114.0,3770.22,21.0,7.0,1.0,33.07,0.0,0.0,Clusters of cases
Dominica,Americas,106.0,1472.41,10.0,1.0,0.0,0.0,0.0,0.0,Clusters of cases
Fiji,Western Pacific,53.0,59.12,4.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,49.0,37.16,5.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,40.0,140.11,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,34.0,639.19,2.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,29.0,510.82,2.0,1.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,15.0,999.87,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Micronesia (Federated States of),Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
