WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Bosnia and Herzegovina,Europe,109691.0,33434.03,3685.0,361.0,3953.0,1204.88,300.0,30.0,Community transmission
Malaysia,Western Pacific,105096.0,3247.11,11787.0,1196.0,452.0,13.97,15.0,1.0,Clusters of cases
Paraguay,Americas,104162.0,14603.78,5005.0,274.0,2174.0,304.8,102.0,20.0,Community transmission
Libya,Eastern Mediterranean,98381.0,14317.69,3821.0,728.0,1436.0,208.99,83.0,21.0,Community transmission
Algeria,Africa,98249.0,2240.52,3046.0,392.0,2728.0,62.21,62.0,6.0,Community transmission
China,Western Pacific,96417.0,65.53,601.0,93.0,4778.0,3.25,7.0,1.0,Clusters of cases
Kenya,Africa,95843.0,1782.42,1343.0,0.0,1655.0,30.78,16.0,0.0,Community transmission
Bahrain,Eastern Mediterranean,91733.0,53910.64,1451.0,215.0,351.0,206.28,2.0,0.0,Clusters of cases
Ireland,Europe,86129.0,17442.84,6587.0,735.0,2204.0,446.35,46.0,4.0,Community transmission
Nigeria,Africa,84414.0,409.5,5980.0,838.0,1254.0,6.08,33.0,7.0,Community transmission
North Macedonia,Europe,81721.0,39225.2,3416.0,296.0,2445.0,1173.57,153.0,18.0,Community transmission
Kyrgyzstan,Europe,80535.0,12344.05,1281.0,162.0,1349.0,206.77,19.0,1.0,Clusters of cases
Uzbekistan,Europe,76832.0,2295.6,784.0,81.0,613.0,18.32,1.0,0.0,Clusters of cases
Puerto Rico,Americas,73227.0,25596.21,4794.0,784.0,1445.0,505.09,77.0,13.0,Community transmission
Singapore,Western Pacific,58524.0,10003.52,102.0,5.0,29.0,4.96,0.0,0.0,Sporadic cases
Republic of Korea,Western Pacific,57680.0,1125.04,7093.0,808.0,819.0,15.97,121.0,11.0,Clusters of cases
Albania,Europe,56254.0,19547.59,3251.0,499.0,1153.0,400.65,65.0,10.0,Clusters of cases
Ghana,Africa,54401.0,1750.75,748.0,115.0,333.0,10.72,2.0,0.0,Community transmission
Afghanistan,Eastern Mediterranean,52007.0,1335.97,1329.0,159.0,2170.0,55.74,96.0,12.0,Clusters of cases
Kosovo[1],Europe,50577.0,27186.37,1715.0,215.0,1299.0,698.24,53.0,4.0,Community transmission
Montenegro,Europe,46740.0,74418.93,2135.0,0.0,667.0,1061.99,36.0,0.0,Clusters of cases
Luxembourg,Europe,45830.0,73213.44,1339.0,54.0,478.0,763.61,34.0,8.0,Community transmission
Norway,Europe,44932.0,8288.14,2157.0,0.0,421.0,77.66,17.0,0.0,Clusters of cases
El Salvador,Americas,44619.0,6879.06,1142.0,0.0,1305.0,201.2,55.0,8.0,Community transmission
Sri Lanka,South-East Asia,41054.0,1917.22,3793.0,674.0,191.0,8.92,15.0,4.0,Clusters of cases
Latvia,Europe,36330.0,19260.97,5390.0,511.0,559.0,296.36,120.0,44.0,Clusters of cases
Finland,Europe,34084.0,6151.55,1502.0,0.0,524.0,94.57,35.0,0.0,Community transmission
Uganda,Africa,33811.0,739.18,2624.0,248.0,248.0,5.42,17.0,3.0,Community transmission
Australia,Western Pacific,28312.0,1110.28,141.0,16.0,908.0,35.61,0.0,0.0,Sporadic cases
Cameroon,Africa,26277.0,989.87,428.0,0.0,448.0,16.88,0.0,0.0,Community transmission
Estonia,Europe,25808.0,19455.2,3725.0,416.0,213.0,160.57,32.0,9.0,Clusters of cases
Sudan,Eastern Mediterranean,23316.0,531.73,0.0,0.0,1468.0,33.48,0.0,0.0,Community transmission
Côte d’Ivoire,Africa,22152.0,839.78,234.0,71.0,135.0,5.12,2.0,2.0,Community transmission
Namibia,Africa,21923.0,8628.03,3209.0,525.0,191.0,75.17,14.0,4.0,Community transmission
Zambia,Africa,19671.0,1070.01,955.0,0.0,382.0,20.78,9.0,0.0,Community transmission
Cyprus,Europe,19657.0,16280.99,1939.0,266.0,112.0,92.76,21.0,1.0,Clusters of cases
Senegal,Africa,18609.0,1111.39,851.0,86.0,388.0,23.17,23.0,1.0,Community transmission
Mozambique,Africa,18265.0,584.38,697.0,103.0,161.0,5.15,13.0,2.0,Community transmission
Madagascar,Africa,17714.0,639.7,81.0,81.0,261.0,9.43,1.0,1.0,Community transmission
Angola,Africa,17240.0,524.55,596.0,91.0,399.0,12.14,12.0,0.0,Community transmission
French Polynesia,Western Pacific,16550.0,58916.09,368.0,0.0,108.0,384.47,5.0,0.0,Sporadic cases
Democratic Republic of the Congo,Africa,16280.0,181.77,1070.0,0.0,566.0,6.32,197.0,0.0,Community transmission
Uruguay,Americas,16218.0,4668.76,3661.0,370.0,147.0,42.32,33.0,4.0,Community transmission
Guinea,Africa,13674.0,1041.21,129.0,28.0,80.0,6.09,0.0,0.0,Community transmission
Maldives,South-East Asia,13644.0,25241.24,151.0,26.0,48.0,88.8,0.0,0.0,Clusters of cases
Botswana,Africa,13622.0,5792.59,749.0,0.0,38.0,16.16,0.0,0.0,Community transmission
Tajikistan,Europe,13182.0,1382.1,0.0,0.0,89.0,9.33,0.0,0.0,Pending
Zimbabwe,Africa,12963.0,872.17,638.0,0.0,341.0,22.94,21.0,0.0,Community transmission
French Guiana,Americas,12779.0,42784.63,410.0,6.0,71.0,237.71,0.0,0.0,Community transmission
Jamaica,Americas,12723.0,4296.62,499.0,39.0,295.0,99.62,9.0,1.0,Community transmission
Malta,Europe,12325.0,27913.48,611.0,84.0,210.0,475.6,20.0,4.0,Clusters of cases
Cabo Verde,Africa,11714.0,21068.84,135.0,16.0,112.0,201.44,1.0,0.0,Community transmission
Cuba,Americas,11205.0,989.26,1078.0,167.0,142.0,12.54,5.0,1.0,Clusters of cases
Syrian Arab Republic,Eastern Mediterranean,11033.0,630.43,838.0,101.0,678.0,38.74,68.0,9.0,Community transmission
Mauritania,Africa,10971.0,2359.53,0.0,0.0,225.0,48.39,0.0,0.0,Community transmission
Belize,Americas,10490.0,26381.44,467.0,0.0,228.0,573.4,12.0,0.0,Community transmission
Haiti,Americas,9958.0,873.32,284.0,112.0,236.0,20.7,2.0,1.0,Community transmission
Gabon,Africa,9497.0,4266.91,97.0,0.0,64.0,28.75,0.0,0.0,Community transmission
Réunion,Africa,8909.0,9950.72,205.0,0.0,42.0,46.91,0.0,0.0,Clusters of cases
Guadeloupe,Americas,8620.0,21543.32,63.0,0.0,155.0,387.38,0.0,0.0,Community transmission
Eswatini,Africa,8484.0,7312.76,1057.0,117.0,165.0,142.22,25.0,2.0,Community transmission
Rwanda,Africa,7970.0,615.34,738.0,153.0,74.0,5.71,15.0,2.0,Clusters of cases
Andorra,Europe,7821.0,101223.06,244.0,15.0,83.0,1074.23,2.0,0.0,Community transmission
Bahamas,Americas,7788.0,19804.5,23.0,0.0,169.0,429.76,5.0,0.0,Clusters of cases
Trinidad and Tobago,Americas,7104.0,5076.14,130.0,7.0,125.0,89.32,2.0,0.0,Community transmission
Guam,Western Pacific,7095.0,42038.22,60.0,1.0,121.0,716.93,2.0,0.0,Clusters of cases
Mali,Africa,6629.0,327.34,438.0,55.0,253.0,12.49,31.0,4.0,Community transmission
Malawi,Africa,6354.0,332.15,193.0,11.0,188.0,9.83,1.0,0.0,Community transmission
Burkina Faso,Africa,6344.0,303.49,1184.0,89.0,78.0,3.73,2.0,1.0,Community transmission
Guyana,Americas,6293.0,8000.74,188.0,4.0,164.0,208.5,5.0,2.0,Clusters of cases
Congo,Africa,6200.0,1123.58,0.0,0.0,100.0,18.12,0.0,0.0,Community transmission
Thailand,South-East Asia,6141.0,87.98,1234.0,121.0,60.0,0.86,0.0,0.0,Clusters of cases
Martinique,Americas,6072.0,16180.57,438.0,0.0,42.0,111.92,0.0,0.0,Community transmission
Suriname,Americas,5938.0,10122.19,427.0,58.0,119.0,202.85,1.0,0.0,Sporadic cases
Djibouti,Eastern Mediterranean,5813.0,5883.6,32.0,8.0,61.0,61.74,0.0,0.0,Clusters of cases
Mayotte,Africa,5767.0,21138.87,59.0,0.0,54.0,197.94,1.0,0.0,Clusters of cases
Iceland,Europe,5726.0,16779.83,84.0,43.0,28.0,82.05,0.0,0.0,Community transmission
Equatorial Guinea,Africa,5248.0,3740.6,34.0,12.0,86.0,61.3,1.0,1.0,Community transmission
Aruba,Americas,5228.0,48966.9,104.0,0.0,47.0,440.22,0.0,0.0,Community transmission
Central African Republic,Africa,4948.0,1024.48,10.0,0.0,63.0,13.04,0.0,0.0,Community transmission
Nicaragua,Americas,4790.0,723.07,42.0,0.0,164.0,24.76,1.0,0.0,Community transmission
Somalia,Eastern Mediterranean,4690.0,295.09,28.0,0.0,127.0,7.99,3.0,0.0,Sporadic cases
Curaçao,Americas,4051.0,24687.22,228.0,0.0,12.0,73.13,1.0,0.0,Community transmission
Gambia,Africa,3792.0,1569.1,4.0,0.0,123.0,50.9,0.0,0.0,Community transmission
Togo,Africa,3555.0,429.41,159.0,0.0,68.0,8.21,2.0,0.0,Community transmission
South Sudan,Africa,3308.0,295.52,80.0,0.0,62.0,5.54,0.0,0.0,Community transmission
Benin,Africa,3205.0,264.37,38.0,0.0,44.0,3.63,0.0,0.0,Community transmission
Niger,Africa,3005.0,124.14,644.0,202.0,91.0,3.76,9.0,2.0,Community transmission
Jersey,Europe,2583.0,23740.81,327.0,0.0,41.0,376.84,5.0,0.0,Community transmission
Lesotho,Africa,2577.0,1202.94,292.0,0.0,50.0,23.34,6.0,0.0,Community transmission
Sierra Leone,Africa,2549.0,319.54,52.0,0.0,76.0,9.53,1.0,0.0,Community transmission
Guinea-Bissau,Africa,2447.0,1243.39,0.0,0.0,45.0,22.87,1.0,0.0,Community transmission
San Marino,Europe,2276.0,67063.47,169.0,12.0,57.0,1679.53,2.0,0.0,Community transmission
Yemen,Eastern Mediterranean,2098.0,70.34,7.0,2.0,608.0,20.38,1.0,1.0,Sporadic cases
Liechtenstein,Europe,1998.0,52390.07,273.0,0.0,26.0,681.75,4.0,0.0,Sporadic cases
United States Virgin Islands,Americas,1988.0,19037.59,67.0,9.0,23.0,220.25,0.0,0.0,Community transmission
Chad,Africa,1986.0,120.91,96.0,0.0,103.0,6.27,1.0,0.0,Community transmission
Liberia,Africa,1800.0,355.89,12.0,0.0,83.0,16.41,0.0,0.0,Community transmission
New Zealand,Western Pacific,1788.0,370.78,23.0,0.0,25.0,5.18,0.0,0.0,Clusters of cases
Gibraltar,Europe,1593.0,47282.66,382.0,59.0,6.0,178.09,0.0,0.0,Clusters of cases
Viet Nam,Western Pacific,1441.0,14.8,28.0,1.0,35.0,0.36,0.0,0.0,Clusters of cases
Sint Maarten,Americas,1370.0,31948.14,76.0,0.0,26.0,606.32,0.0,0.0,Community transmission
Mongolia,Western Pacific,1121.0,341.95,160.0,39.0,0.0,0.0,0.0,0.0,Clusters of cases
Eritrea,Africa,1039.0,292.97,285.0,47.0,2.0,0.56,2.0,1.0,Sporadic cases
Sao Tome and Principe,Africa,1014.0,4626.78,2.0,0.0,17.0,77.57,0.0,0.0,Community transmission
Saint Martin,Americas,986.0,25505.06,38.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Turks and Caicos Islands,Americas,844.0,21798.65,46.0,0.0,6.0,154.97,0.0,0.0,Clusters of cases
Burundi,Africa,804.0,67.62,42.0,0.0,2.0,0.17,0.0,0.0,Community transmission
Monaco,Europe,797.0,20308.84,74.0,0.0,3.0,76.44,0.0,0.0,Sporadic cases
Papua New Guinea,Western Pacific,780.0,87.18,20.0,0.0,9.0,1.01,1.0,0.0,Community transmission
Other,Other,745.0,,1.0,0.0,13.0,,0.0,0.0,Not applicable
Comoros,Africa,715.0,822.22,72.0,0.0,7.0,8.05,0.0,0.0,Community transmission
Bhutan,South-East Asia,623.0,807.4,156.0,26.0,0.0,0.0,0.0,0.0,Clusters of cases
Bermuda,Americas,581.0,9329.89,54.0,20.0,10.0,160.58,1.0,1.0,Clusters of cases
Faroe Islands,Europe,579.0,11848.97,33.0,8.0,0.0,0.0,0.0,0.0,Sporadic cases
Mauritius,Africa,524.0,412.02,0.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Isle of Man,Europe,374.0,4398.34,1.0,0.0,25.0,294.01,0.0,0.0,No cases
Cambodia,Western Pacific,364.0,21.77,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Barbados,Americas,356.0,1238.8,49.0,9.0,7.0,24.36,0.0,0.0,Clusters of cases
Cayman Islands,Americas,318.0,4838.71,7.0,0.0,2.0,30.43,0.0,0.0,Sporadic cases
Saint Lucia,Americas,305.0,1660.98,23.0,0.0,5.0,27.23,0.0,0.0,Sporadic cases
Guernsey,Europe,297.0,4699.66,5.0,0.0,13.0,205.71,0.0,0.0,Community transmission
Seychelles,Africa,211.0,2145.46,9.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,189.0,19119.88,7.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Bonaire,Americas,158.0,7554.39,4.0,0.0,3.0,143.44,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,155.0,1582.78,3.0,0.0,5.0,51.06,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,152.0,347.45,0.0,0.0,3.0,6.86,0.0,0.0,No cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,122.0,2119.64,6.0,0.0,2.0,34.75,0.0,0.0,Pending
Grenada,Americas,116.0,1030.9,22.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,109.0,982.51,5.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Dominica,Americas,96.0,1333.5,4.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
British Virgin Islands,Americas,93.0,3075.7,7.0,0.0,1.0,33.07,0.0,0.0,Clusters of cases
Fiji,Western Pacific,46.0,51.31,0.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,41.0,31.1,10.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,38.0,133.1,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,30.0,563.99,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,6.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,26.0,457.97,7.0,0.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Anguilla,Americas,12.0,799.89,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Micronesia (Federated States of),Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
