WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Global,,89707115.0,11491.61478394307,5096205.0,566186.0,1940352.0,248.5619755941711,89287.0,9371.0,
United States of America,Americas,22229803.0,67158.99,1759634.0,220528.0,371375.0,1121.97,22413.0,2071.0,Community transmission
India,South-East Asia,10479179.0,7593.58,122335.0,12584.0,151327.0,109.66,1477.0,167.0,Clusters of cases
Brazil,Americas,8105790.0,38134.23,372044.0,29792.0,203100.0,955.5,7082.0,469.0,Community transmission
Russian Federation,Europe,3448203.0,23628.44,163819.0,22934.0,62804.0,430.36,3298.0,531.0,Clusters of cases
The United Kingdom,Europe,3118522.0,45937.62,404955.0,46169.0,81960.0,1207.32,6529.0,529.0,Community transmission
France,Europe,2740656.0,41987.26,125471.0,3155.0,67368.0,1032.09,2333.0,0.0,Community transmission
Italy,Europe,2289021.0,37858.95,122777.0,12530.0,79203.0,1309.97,3523.0,448.0,Clusters of cases
Spain,Europe,2111782.0,45167.19,115160.0,6162.0,52275.0,1118.07,576.0,21.0,Community transmission
Germany,Europe,1933826.0,23081.11,146416.0,12802.0,41577.0,496.24,6059.0,891.0,Community transmission
Colombia,Americas,1786900.0,35117.89,111080.0,15537.0,46114.0,906.28,2149.0,330.0,Community transmission
Argentina,Americas,1722217.0,38105.71,81499.0,7808.0,44495.0,984.49,1013.0,78.0,Community transmission
Mexico,Americas,1534039.0,11897.98,85284.0,10003.0,133706.0,1037.02,6493.0,502.0,Community transmission
Turkey,Europe,1522138.0,18047.84,80869.0,10220.0,22981.0,272.48,1296.0,174.0,Community transmission
Poland,Europe,1390385.0,36737.37,59842.0,0.0,31264.0,826.07,1762.0,0.0,Community transmission
Iran (Islamic Republic of),Eastern Mediterranean,1292614.0,15389.55,43107.0,6208.0,56262.0,669.84,612.0,91.0,Community transmission
South Africa,Africa,1246643.0,21019.57,133294.0,15046.0,33579.0,566.17,3568.0,416.0,Community transmission
Ukraine,Europe,1124430.0,25710.8,40845.0,5116.0,20019.0,457.75,890.0,184.0,Community transmission
