WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Bangladesh,South-East Asia,481945,2926.39,14720,2202,6906,41.93,231,32,Community transmission
Philippines,Western Pacific,442785,4040.71,9860,1386,8670,79.12,252,98,Community transmission
Pakistan,Eastern Mediterranean,423179,1915.77,22697,2885,8487,38.42,396,89,Clusters of cases
Canada,Americas,423054,11209.06,44915,7872,12777,338.53,647,112,Community transmission
Morocco,Eastern Mediterranean,384088,10405.91,24244,2900,6370,172.58,455,50,Clusters of cases
Saudi Arabia,Eastern Mediterranean,359115,10315.28,1492,193,5989,172.03,82,12,Sporadic cases
Switzerland,Europe,357121,41263.62,27591,4246,5099,589.16,562,92,Community transmission
Israel,Europe,347144,40106.59,9961,1847,2929,338.4,56,7,Community transmission
Portugal,Europe,325071,31879.99,24609,0,5041,494.38,464,0,Clusters of cases
Austria,Europe,305688,33941.2,21694,2531,3907,433.8,711,80,Community transmission
Sweden,Europe,297732,29480.56,36673,3319,7200,712.92,103,2,Community transmission
Hungary,Europe,259588,26871.49,34379,3221,6280,650.08,1138,160,Community transmission
Jordan,Eastern Mediterranean,247131,24221.09,23514,3062,3162,309.9,360,46,Community transmission
Nepal,South-East Asia,243377,8352.91,8621,1382,1637,56.18,108,23,Clusters of cases
Serbia,Europe,234027,33606.39,50590,7818,2062,296.1,410,57,Community transmission
Ecuador,Americas,198752,11265.17,5079,508,13794,781.84,293,14,Community transmission
Kazakhstan,Europe,180777,9627.73,4435,0,2542,135.38,65,0,Clusters of cases
Panama,Americas,179230,41538.74,13424,1511,3212,744.42,133,19,Community transmission
United Arab Emirates,Eastern Mediterranean,178837,18081.87,8688,1260,596,60.26,20,2,Community transmission
Georgia,Europe,174383,43714.14,31007,4734,1614,404.6,272,38,Community transmission
Bulgaria,Europe,168165,24201.82,19390,3980,5156,742.04,968,146,Clusters of cases
Japan,Western Pacific,165840,1311.23,15454,1911,2420,19.13,248,38,Clusters of cases
Croatia,Europe,154852,37720.32,23510,2613,2298,559.77,437,65,Community transmission
Azerbaijan,Europe,154152,15203.6,28550,4387,1713,168.95,280,38,Clusters of cases
Belarus,Europe,150602,15937.86,12383,1649,1222,129.32,56,7,Community transmission
Dominican Republic,Americas,149630,13793.44,5328,492,2347,216.36,14,1,Community transmission
Costa Rica,Americas,146421,28743.15,6783,576,1825,358.26,99,15,Community transmission
Bolivia (Plurinational State of),Americas,145657,12478.09,949,97,8997,770.75,40,2,Community transmission
Kuwait,Eastern Mediterranean,144900,33929.89,1908,301,900,210.74,19,3,Community transmission
Armenia,Europe,144066,48617.68,6835,1138,2393,807.56,165,21,Community transmission
Qatar,Eastern Mediterranean,140203,48663.8,1202,117,239,82.96,1,0,Community transmission
Lebanon,Eastern Mediterranean,139135,20384.75,9721,1039,1136,166.44,103,21,Community transmission
Guatemala,Americas,126473,7059.39,3699,799,4286,239.23,108,12,Community transmission
Oman,Eastern Mediterranean,125326,24541.84,1418,211,1454,284.73,24,2,Community transmission
Egypt,Eastern Mediterranean,119281,1165.6,2978,434,6813,66.58,147,23,Clusters of cases
Slovakia,Europe,119232,21838.79,12049,1949,1046,191.59,178,28,Clusters of cases
Republic of Moldova,Europe,119204,29550.1,10341,1709,2460,609.82,137,22,Community transmission
Greece,Europe,118045,11325.38,10575,1324,3194,306.44,677,102,Community transmission
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,115350,22611.38,13964,1595,961,188.38,123,19,Community transmission
Ethiopia,Africa,113735,989.31,3181,0,1755,15.27,46,0,Community transmission
Honduras,Americas,111707,11278.29,3454,684,2950,297.84,32,4,Community transmission
Tunisia,Eastern Mediterranean,105445,8921.94,7373,1116,3668,310.36,357,72,Community transmission
Venezuela (Bolivarian Republic of),Americas,104442,3672.89,2048,0,919,32.32,22,0,Community transmission
Myanmar,South-East Asia,100431,1845.83,9718,1276,2132,39.18,191,22,Clusters of cases
Bosnia and Herzegovina,Europe,96021,29267.39,6936,1077,3081,939.09,354,69,Community transmission
Denmark,Europe,94799,16366.66,12850,2150,901,155.55,55,7,Community transmission
China,Western Pacific,94500,64.23,832,117,4753,3.23,3,0,Clusters of cases
Algeria,Africa,89416,2039.08,5264,591,2539,57.9,92,12,Community transmission
Paraguay,Americas,88723,12439.19,6299,803,1872,262.46,116,19,Community transmission
Kenya,Africa,88579,1647.33,4410,0,1531,28.47,57,0,Community transmission
Bahrain,Eastern Mediterranean,88293,51888.99,1156,183,343,201.58,2,2,Clusters of cases
Libya,Eastern Mediterranean,87986,12804.87,4569,889,1255,182.64,59,12,Community transmission
Slovenia,Europe,87936,42298.52,10801,1648,1311,630.61,347,23,Clusters of cases
Lithuania,Europe,80556,29591.27,15935,3130,704,258.61,157,31,Community transmission
Kyrgyzstan,Europe,76012,11650.79,2499,322,1303,199.72,26,2,Clusters of cases
Malaysia,Western Pacific,75306,2326.7,8137,1012,388,11.99,25,4,Clusters of cases
Ireland,Europe,74682,15124.59,1884,214,2097,424.68,28,0,Community transmission
Uzbekistan,Europe,74352,2221.5,1076,146,611,18.26,0,0,Clusters of cases
Nigeria,Africa,70195,340.52,2357,550,1182,5.73,6,1,Community transmission
North Macedonia,Europe,69452,33336.21,6507,1120,1977,948.94,185,28,Community transmission
Puerto Rico,Americas,58316,20384.13,4996,694,1206,421.55,84,3,Community transmission
Singapore,Western Pacific,58285,9962.67,57,12,29,4.96,0,0,Sporadic cases
Ghana,Africa,52500,1689.57,833,226,326,10.49,3,1,Community transmission
Afghanistan,Eastern Mediterranean,48366,1242.44,1649,230,1908,49.01,113,6,Clusters of cases
Albania,Europe,44436,15440.98,5422,753,936,325.25,114,14,Clusters of cases
Kosovo[1],Europe,43838,23563.99,3764,557,1127,605.79,111,17,Community transmission
El Salvador,Americas,40345,6220.12,1215,0,1168,180.07,48,4,Community transmission
Republic of Korea,Western Pacific,39432,769.12,4269,686,556,10.84,30,4,Clusters of cases
Montenegro,Europe,39269,62523.68,2437,0,549,874.11,39,0,Clusters of cases
Norway,Europe,38703,7139.14,2553,381,361,66.59,27,2,Community transmission
Luxembourg,Europe,38476,61465.42,3798,261,360,575.1,39,7,Community transmission
Sri Lanka,South-East Asia,29378,1371.95,4846,1501,142,6.63,20,2,Clusters of cases
Finland,Europe,28242,5097.17,2780,361,425,76.7,26,1,Community transmission
Australia,Western Pacific,27987,1097.53,75,15,908,35.61,0,0,Clusters of cases
Cameroon,Africa,24963,940.37,476,211,443,16.69,2,0,Community transmission
Uganda,Africa,23200,507.2,2165,0,207,4.53,2,0,Community transmission
Latvia,Europe,22104,11718.81,4417,584,288,152.69,78,16,Clusters of cases
Côte d’Ivoire,Africa,21513,815.56,179,6,132,5.0,0,0,Community transmission
Sudan,Eastern Mediterranean,20084,458.02,1549,0,1307,29.81,36,0,Community transmission
Zambia,Africa,17931,975.36,266,0,364,19.8,7,0,Community transmission
Madagascar,Africa,17638,636.96,125,165,258,9.32,3,3,Community transmission
Senegal,Africa,16596,991.17,489,43,340,20.31,7,0,Community transmission
Mozambique,Africa,16373,523.84,603,47,136,4.35,5,0,Community transmission
Angola,Africa,15729,478.58,478,81,355,10.8,5,1,Community transmission
Estonia,Europe,15510,11692.12,3013,284,137,103.28,16,3,Clusters of cases
French Polynesia,Western Pacific,15332,54580.15,773,225,86,306.15,10,7,Sporadic cases
Namibia,Africa,15298,6020.69,882,79,154,60.61,2,1,Community transmission
Democratic Republic of the Congo,Africa,13749,153.51,891,155,344,3.84,9,0,Community transmission
Cyprus,Europe,13286,11004.18,2403,419,68,56.32,19,5,Clusters of cases
Guinea,Africa,13264,1009.99,145,18,79,6.02,3,2,Community transmission
Maldives,South-East Asia,13248,24508.64,199,50,47,86.95,0,0,Clusters of cases
Tajikistan,Europe,12553,1316.15,322,58,87,9.12,1,0,Pending
Botswana,Africa,12058,5127.51,2066,527,34,14.46,3,0,Community transmission
French Guiana,Americas,11458,38361.87,218,0,71,237.71,1,0,Community transmission
Jamaica,Americas,11271,3806.27,461,87,265,89.49,7,0,Community transmission
Zimbabwe,Africa,10839,729.26,710,0,294,19.78,17,0,Community transmission
Malta,Europe,10699,24230.94,724,40,157,355.57,16,2,Clusters of cases
Cabo Verde,Africa,10626,19111.96,0,0,105,188.85,0,0,Community transmission
Mauritania,Africa,9516,2046.6,1092,0,188,40.43,16,0,Community transmission
Haiti,Americas,9399,824.29,103,0,233,20.43,0,0,Community transmission
Gabon,Africa,9278,4168.51,87,0,60,26.96,1,0,Community transmission
Cuba,Americas,8982,793.0,601,76,136,12.01,0,0,Clusters of cases
Syrian Arab Republic,Eastern Mediterranean,8580,490.27,607,90,458,26.17,36,6,Community transmission
Guadeloupe,Americas,8451,21120.95,73,0,152,379.88,3,3,Community transmission
Réunion,Africa,8294,9263.81,192,0,41,45.79,1,0,Clusters of cases
Belize,Americas,7953,20001.11,2099,184,176,442.62,28,3,Community transmission
Bahamas,Americas,7580,19275.56,39,1,163,414.5,0,0,Clusters of cases
Uruguay,Americas,7505,2160.5,1648,202,83,23.89,6,1,Clusters of cases
Andorra,Europe,7127,92240.99,337,43,78,1009.51,2,0,Community transmission
Guam,Western Pacific,6890,40823.58,133,7,113,669.53,1,0,Clusters of cases
Trinidad and Tobago,Americas,6775,4841.06,106,8,122,87.17,2,0,Community transmission
Eswatini,Africa,6563,5656.96,121,34,124,106.88,2,1,Community transmission
Rwanda,Africa,6237,481.54,289,46,51,3.94,2,0,Clusters of cases
Malawi,Africa,6051,316.31,23,0,186,9.72,1,1,Community transmission
Congo,Africa,6049,1096.21,275,275,99,17.94,5,5,Community transmission
Djibouti,Eastern Mediterranean,5714,5783.4,34,6,61,61.74,0,0,Clusters of cases
Guyana,Americas,5697,7243.0,291,32,154,195.79,3,1,Clusters of cases
Martinique,Americas,5553,14797.54,67,0,41,109.26,1,0,Community transmission
Iceland,Europe,5506,16135.13,93,10,28,82.05,1,1,Community transmission
Mali,Africa,5442,268.73,680,152,180,8.89,20,5,Community transmission
Suriname,Americas,5325,9077.24,13,1,117,199.44,0,0,Sporadic cases
Mayotte,Africa,5181,18990.89,0,0,49,179.61,0,0,Clusters of cases
Equatorial Guinea,Africa,5166,3682.15,10,0,85,60.59,0,0,Community transmission
Aruba,Americas,4966,46512.93,121,1,45,421.48,0,0,Community transmission
Central African Republic,Africa,4927,1020.13,9,0,63,13.04,0,0,Community transmission
Nicaragua,Americas,4709,710.84,38,38,162,24.45,1,1,Community transmission
Somalia,Eastern Mediterranean,4579,288.11,128,0,121,7.61,8,0,Sporadic cases
Thailand,South-East Asia,4126,59.11,118,19,60,0.86,0,0,Clusters of cases
Gambia,Africa,3776,1562.48,34,4,123,50.9,0,0,Community transmission
Burkina Faso,Africa,3469,165.95,538,154,69,3.3,1,1,Community transmission
South Sudan,Africa,3181,284.18,72,0,62,5.54,1,0,Community transmission
Curaçao,Americas,3174,19342.69,795,38,8,48.75,4,1,Community transmission
Togo,Africa,3132,378.32,186,37,65,7.85,1,0,Community transmission
Benin,Africa,3090,254.88,35,17,44,3.63,0,0,Community transmission
Guinea-Bissau,Africa,2444,1241.87,19,3,44,22.36,0,0,Community transmission
Sierra Leone,Africa,2428,304.38,15,0,74,9.28,0,0,Community transmission
Lesotho,Africa,2150,1003.62,41,0,44,20.54,0,0,Community transmission
Yemen,Eastern Mediterranean,2083,69.84,2,1,607,20.35,1,0,Sporadic cases
Niger,Africa,1856,76.67,308,67,77,3.18,5,0,Community transmission
San Marino,Europe,1832,53980.79,182,32,48,1414.34,2,0,Community transmission
New Zealand,Western Pacific,1732,359.17,28,3,25,5.18,0,0,Clusters of cases
Chad,Africa,1728,105.2,28,0,102,6.21,0,0,Community transmission
United States Virgin Islands,Americas,1680,16088.1,130,31,23,220.25,0,0,Community transmission
Liberia,Africa,1676,331.38,78,0,83,16.41,0,0,Community transmission
Liechtenstein,Europe,1447,37942.16,103,16,17,445.76,2,0,Sporadic cases
Viet Nam,Western Pacific,1377,14.15,26,10,35,0.36,0,0,Clusters of cases
Jersey,Europe,1338,12297.79,330,100,32,294.12,0,0,Community transmission
Sint Maarten,Americas,1155,26934.38,86,14,26,606.32,1,1,Community transmission
Gibraltar,Europe,1055,31314.0,35,2,5,148.41,0,0,Clusters of cases
Sao Tome and Principe,Africa,1005,4585.71,9,3,17,77.57,0,0,Community transmission
Mongolia,Western Pacific,888,270.87,87,1,0,0.0,0,0,Clusters of cases
Saint Martin,Americas,838,21676.71,94,0,12,310.41,0,0,Community transmission
Turks and Caicos Islands,Americas,756,19525.8,8,0,6,154.97,0,0,Clusters of cases
Other,Other,744,,3,0,13,,0,0,Not applicable
Burundi,Africa,720,60.55,31,4,1,0.08,0,0,Community transmission
Papua New Guinea,Western Pacific,684,76.45,28,0,7,0.78,0,0,Community transmission
Eritrea,Africa,649,183.0,72,0,0,0.0,0,0,Sporadic cases
Monaco,Europe,648,16512.08,28,7,3,76.44,0,0,Sporadic cases
Comoros,Africa,616,708.37,5,0,7,8.05,0,0,Community transmission
Faroe Islands,Europe,514,10518.78,11,4,0,0.0,0,0,Sporadic cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Community transmission
Mauritius,Africa,505,397.09,0,0,10,7.86,0,0,Clusters of cases
Bhutan,South-East Asia,433,561.17,19,1,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,370,4351.3,1,0,25,294.01,0,0,No cases
Cambodia,Western Pacific,354,21.17,25,4,0,0.0,0,0,Sporadic cases
Bermuda,Americas,306,4913.85,46,0,9,144.52,0,0,Clusters of cases
Cayman Islands,Americas,290,4412.66,8,0,2,30.43,0,0,Sporadic cases
Barbados,Americas,289,1005.65,11,2,7,24.36,0,0,Clusters of cases
Guernsey,Europe,288,4557.25,1,0,13,205.71,0,0,Community transmission
Saint Lucia,Americas,270,1470.37,11,5,2,10.89,0,0,Sporadic cases
Seychelles,Africa,182,1850.59,10,0,0,0.0,0,0,Sporadic cases
"Bonaire, Sint Eustatius and Saba",Americas,169,6445.22,7,0,3,114.41,0,0,Sporadic cases
Saint Barthélemy,Americas,164,16590.79,12,0,0,0.0,0,0,Sporadic cases
Brunei Darussalam,Western Pacific,152,347.45,1,1,3,6.86,0,0,Sporadic cases
Antigua and Barbuda,Americas,146,1490.88,5,0,4,40.85,0,0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,113,1963.27,7,2,2,34.75,0,0,Pending
Saint Vincent and the Grenadines,Americas,87,784.21,2,0,0,0.0,0,0,Sporadic cases
Dominica,Americas,85,1180.7,0,0,0,0.0,0,0,Clusters of cases
British Virgin Islands,Americas,73,2414.26,0,0,1,33.07,0,0,Clusters of cases
Fiji,Western Pacific,44,49.08,2,0,2,2.23,0,0,Sporadic cases
Grenada,Americas,43,382.14,2,0,0,0.0,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41,5.64,2,0,0,0.0,0,0,Sporadic cases
New Caledonia,Western Pacific,36,126.1,3,1,0,0.0,0,0,Sporadic cases
Timor-Leste,South-East Asia,31,23.51,1,0,0,0.0,0,0,Sporadic cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Saint Kitts and Nevis,Americas,25,470.0,3,0,0,0.0,0,0,Sporadic cases
Greenland,Europe,18,317.06,0,0,0,0.0,0,0,No cases
Falkland Islands (Malvinas),Americas,17,4880.85,0,0,0,0.0,0,0,No cases
Solomon Islands,Western Pacific,17,24.75,0,0,0,0.0,0,0,Sporadic cases
Saint Pierre and Miquelon,Americas,14,2415.88,0,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Anguilla,Americas,10,666.58,4,1,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,Sporadic cases
Wallis and Futuna,Western Pacific,3,266.76,0,0,0,0.0,0,0,Sporadic cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,Sporadic cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
