WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Singapore,Western Pacific,58865.0,10061.8,203.0,29.0,29.0,4.96,0.0,0.0,Sporadic cases
Ghana,Africa,55772.0,1794.87,708.0,311.0,336.0,10.81,1.0,0.0,Community transmission
Norway,Europe,53792.0,9922.45,5514.0,0.0,471.0,86.88,35.0,0.0,Community transmission
Afghanistan,Eastern Mediterranean,53489.0,1374.04,780.0,89.0,2277.0,58.49,56.0,13.0,Clusters of cases
Kosovo[1],Europe,53480.0,28746.8,1792.0,259.0,1365.0,733.72,35.0,7.0,Community transmission
Montenegro,Europe,52064.0,82895.75,2585.0,0.0,721.0,1147.97,32.0,0.0,Clusters of cases
Latvia,Europe,48952.0,25952.74,7023.0,1170.0,818.0,433.68,150.0,17.0,Community transmission
El Salvador,Americas,48574.0,7488.82,2332.0,319.0,1408.0,217.08,57.0,10.0,Community transmission
Luxembourg,Europe,47876.0,76481.92,1038.0,136.0,530.0,846.68,27.0,3.0,Community transmission
Sri Lanka,South-East Asia,47840.0,2234.13,3469.0,535.0,229.0,10.69,18.0,7.0,Clusters of cases
Finland,Europe,38068.0,6870.59,1464.0,0.0,586.0,105.76,25.0,0.0,Community transmission
Uganda,Africa,37554.0,821.01,1842.0,258.0,301.0,6.58,27.0,1.0,Community transmission
Estonia,Europe,33516.0,25265.82,4385.0,427.0,283.0,213.34,39.0,5.0,Clusters of cases
Australia,Western Pacific,28582.0,1120.87,120.0,11.0,909.0,35.65,0.0,0.0,Clusters of cases
Namibia,Africa,27723.0,10910.68,3069.0,468.0,251.0,98.78,38.0,11.0,Community transmission
Cyprus,Europe,27011.0,22371.97,3566.0,337.0,147.0,121.75,18.0,6.0,Clusters of cases
Cameroon,Africa,26848.0,1011.38,0.0,0.0,448.0,16.88,0.0,0.0,Community transmission
Zambia,Africa,26567.0,1445.12,5337.0,1241.0,464.0,25.24,72.0,23.0,Community transmission
Uruguay,Americas,24339.0,7006.59,4586.0,532.0,240.0,69.09,47.0,9.0,Community transmission
Sudan,Eastern Mediterranean,23316.0,531.73,0.0,0.0,1468.0,33.48,0.0,0.0,Community transmission
Côte d’Ivoire,Africa,23254.0,881.56,1004.0,81.0,138.0,5.23,1.0,0.0,Community transmission
Mozambique,Africa,21361.0,683.43,2393.0,879.0,187.0,5.98,19.0,6.0,Community transmission
Senegal,Africa,21000.0,1254.19,1489.0,328.0,459.0,27.41,43.0,13.0,Community transmission
Zimbabwe,Africa,20499.0,1379.2,6008.0,839.0,483.0,32.5,106.0,15.0,Community transmission
Democratic Republic of the Congo,Africa,18967.0,211.78,1119.0,231.0,610.0,6.81,19.0,0.0,Community transmission
Angola,Africa,18156.0,552.42,548.0,90.0,416.0,12.66,9.0,1.0,Community transmission
Madagascar,Africa,17767.0,641.62,0.0,0.0,262.0,9.46,0.0,0.0,Community transmission
French Polynesia,Western Pacific,17241.0,61375.97,315.0,0.0,122.0,434.31,8.0,0.0,Sporadic cases
Botswana,Africa,16051.0,6825.49,1246.0,0.0,48.0,20.41,6.0,0.0,Community transmission
Mauritania,Africa,15214.0,3272.07,850.0,0.0,378.0,81.3,31.0,0.0,Community transmission
Malta,Europe,14396.0,32603.85,1399.0,184.0,233.0,527.69,13.0,1.0,Clusters of cases
Cuba,Americas,14188.0,1252.62,1963.0,365.0,148.0,13.07,2.0,0.0,Clusters of cases
French Guiana,Americas,14113.0,47250.92,840.0,143.0,74.0,247.76,3.0,0.0,Community transmission
Maldives,South-East Asia,14065.0,26020.08,231.0,25.0,49.0,90.65,1.0,0.0,Clusters of cases
Guinea,Africa,13904.0,1058.72,120.0,0.0,81.0,6.17,0.0,0.0,Community transmission
Tajikistan,Europe,13705.0,1436.94,31.0,0.0,91.0,9.54,0.0,0.0,Pending
Jamaica,Americas,13455.0,4543.82,524.0,44.0,311.0,105.03,8.0,4.0,Community transmission
Syrian Arab Republic,Eastern Mediterranean,12274.0,701.35,658.0,95.0,768.0,43.88,45.0,5.0,Community transmission
Cabo Verde,Africa,12237.0,22009.51,354.0,0.0,114.0,205.04,1.0,0.0,Community transmission
Belize,Americas,11202.0,28172.06,395.0,50.0,271.0,681.54,22.0,4.0,Community transmission
Eswatini,Africa,11180.0,9636.57,1469.0,207.0,291.0,250.83,64.0,12.0,Community transmission
Thailand,South-East Asia,10298.0,147.54,2919.0,457.0,67.0,0.96,3.0,0.0,Clusters of cases
Haiti,Americas,10241.0,898.13,164.0,0.0,237.0,20.78,1.0,0.0,Community transmission
Gabon,Africa,9694.0,4355.42,123.0,0.0,66.0,29.65,2.0,0.0,Community transmission
Rwanda,Africa,9461.0,730.45,894.0,403.0,118.0,9.11,20.0,6.0,Clusters of cases
Réunion,Africa,9247.0,10328.24,210.0,0.0,42.0,46.91,0.0,0.0,Clusters of cases
Guadeloupe,Americas,8702.0,21748.26,82.0,0.0,155.0,387.38,0.0,0.0,Community transmission
Andorra,Europe,8586.0,111124.05,420.0,97.0,85.0,1100.11,1.0,1.0,Community transmission
Malawi,Africa,8306.0,434.19,1595.0,381.0,220.0,11.5,28.0,12.0,Community transmission
Bahamas,Americas,7969.0,20264.77,70.0,0.0,175.0,445.02,4.0,0.0,Clusters of cases
Burkina Faso,Africa,7866.0,376.3,926.0,0.0,89.0,4.26,3.0,0.0,Community transmission
Mali,Africa,7565.0,373.56,339.0,138.0,295.0,14.57,19.0,9.0,Community transmission
Trinidad and Tobago,Americas,7219.0,5158.32,61.0,9.0,127.0,90.75,0.0,0.0,Community transmission
Guam,Western Pacific,7218.0,42767.0,70.0,5.0,124.0,734.71,1.0,0.0,Clusters of cases
Congo,Africa,7160.0,1297.55,960.0,0.0,100.0,18.12,0.0,0.0,Community transmission
Suriname,Americas,6854.0,11683.64,577.0,104.0,131.0,223.31,8.0,1.0,Clusters of cases
Guyana,Americas,6469.0,8224.5,118.0,0.0,167.0,212.32,3.0,0.0,Clusters of cases
Mayotte,Africa,6232.0,22843.32,342.0,0.0,56.0,205.27,1.0,0.0,Clusters of cases
Martinique,Americas,6117.0,16300.48,26.0,0.0,43.0,114.59,0.0,0.0,Community transmission
Aruba,Americas,5883.0,55101.81,441.0,0.0,50.0,468.31,1.0,0.0,Community transmission
Iceland,Europe,5880.0,17231.12,126.0,13.0,29.0,84.98,0.0,0.0,Community transmission
Djibouti,Eastern Mediterranean,5866.0,5937.25,25.0,1.0,61.0,61.74,0.0,0.0,Clusters of cases
Equatorial Guinea,Africa,5289.0,3769.82,12.0,0.0,86.0,61.3,0.0,0.0,Community transmission
Central African Republic,Africa,4973.0,1029.66,10.0,4.0,63.0,13.04,0.0,0.0,Community transmission
Nicaragua,Americas,4867.0,734.69,38.0,0.0,166.0,25.06,1.0,0.0,Community transmission
Somalia,Eastern Mediterranean,4726.0,297.36,12.0,0.0,130.0,8.18,0.0,0.0,Community transmission
Curaçao,Americas,4405.0,26844.53,175.0,0.0,18.0,109.69,4.0,0.0,Community transmission
Togo,Africa,3932.0,474.95,249.0,87.0,72.0,8.7,4.0,0.0,Community transmission
Gambia,Africa,3857.0,1596.0,55.0,16.0,125.0,51.72,1.0,0.0,Community transmission
South Sudan,Africa,3640.0,325.18,82.0,36.0,63.0,5.63,0.0,0.0,Community transmission
Niger,Africa,3322.0,137.24,114.0,0.0,104.0,4.3,2.0,0.0,Community transmission
Benin,Africa,3304.0,272.54,53.0,0.0,44.0,3.63,0.0,0.0,Community transmission
Gibraltar,Europe,3021.0,89667.86,809.0,93.0,12.0,356.18,5.0,1.0,Clusters of cases
Jersey,Europe,2921.0,26847.43,161.0,13.0,57.0,523.9,13.0,1.0,Community transmission
Sierra Leone,Africa,2803.0,351.39,243.0,21.0,77.0,9.65,1.0,0.0,Community transmission
San Marino,Europe,2650.0,78083.56,187.0,22.0,64.0,1885.79,3.0,0.0,Community transmission
Lesotho,Africa,2577.0,1202.94,0.0,0.0,50.0,23.34,0.0,0.0,Community transmission
Chad,Africa,2510.0,152.81,341.0,91.0,107.0,6.51,3.0,1.0,Community transmission
Guinea-Bissau,Africa,2447.0,1243.39,0.0,0.0,45.0,22.87,0.0,0.0,Community transmission
Liechtenstein,Europe,2379.0,62380.37,158.0,0.0,38.0,996.41,5.0,0.0,Sporadic cases
United States Virgin Islands,Americas,2143.0,20521.91,107.0,13.0,24.0,229.83,1.0,0.0,Community transmission
Yemen,Eastern Mediterranean,2108.0,70.68,3.0,0.0,611.0,20.49,0.0,0.0,Sporadic cases
New Zealand,Western Pacific,1863.0,386.34,38.0,31.0,25.0,5.18,0.0,0.0,Clusters of cases
Liberia,Africa,1800.0,355.89,0.0,0.0,83.0,16.41,0.0,0.0,Community transmission
Eritrea,Africa,1556.0,438.75,236.0,0.0,6.0,1.69,3.0,0.0,Sporadic cases
Sint Maarten,Americas,1531.0,35702.63,97.0,0.0,27.0,629.63,0.0,0.0,Community transmission
Viet Nam,Western Pacific,1513.0,15.54,31.0,1.0,35.0,0.36,0.0,0.0,Clusters of cases
Mongolia,Western Pacific,1408.0,429.49,166.0,13.0,0.0,0.0,0.0,0.0,Clusters of cases
Comoros,Africa,1150.0,1322.45,286.0,286.0,18.0,20.7,5.0,5.0,Community transmission
Sao Tome and Principe,Africa,1054.0,4809.29,30.0,0.0,17.0,77.57,0.0,0.0,Community transmission
Monaco,Europe,1053.0,26832.13,152.0,12.0,5.0,127.41,1.0,0.0,Sporadic cases
Saint Martin,Americas,1002.0,25918.93,7.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Burundi,Africa,986.0,82.92,153.0,101.0,2.0,0.17,0.0,0.0,Community transmission
Turks and Caicos Islands,Americas,965.0,24923.81,57.0,9.0,6.0,154.97,0.0,0.0,Clusters of cases
Papua New Guinea,Western Pacific,811.0,90.64,31.0,0.0,9.0,1.01,0.0,0.0,Community transmission
Bhutan,South-East Asia,810.0,1049.76,100.0,39.0,1.0,1.3,1.0,0.0,Clusters of cases
Barbados,Americas,808.0,2811.66,413.0,28.0,7.0,24.36,0.0,0.0,Clusters of cases
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Bermuda,Americas,646.0,10373.68,42.0,5.0,12.0,192.7,2.0,0.0,Clusters of cases
Faroe Islands,Europe,646.0,13220.1,32.0,2.0,1.0,20.46,1.0,0.0,Sporadic cases
Mauritius,Africa,539.0,423.82,12.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Seychelles,Africa,502.0,5104.38,218.0,54.0,1.0,10.17,1.0,0.0,Sporadic cases
Saint Lucia,Americas,395.0,2151.1,42.0,12.0,5.0,27.23,0.0,0.0,Sporadic cases
Isle of Man,Europe,392.0,4610.03,12.0,1.0,25.0,294.01,0.0,0.0,No cases
Cambodia,Western Pacific,391.0,23.39,10.0,4.0,0.0,0.0,0.0,0.0,Sporadic cases
Cayman Islands,Americas,359.0,5462.57,21.0,0.0,2.0,30.43,0.0,0.0,Sporadic cases
Guernsey,Europe,302.0,4778.78,3.0,0.0,13.0,205.71,0.0,0.0,Community transmission
Bonaire,Americas,254.0,12144.39,89.0,0.0,3.0,143.44,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,204.0,1838.83,82.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,191.0,19322.21,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,173.0,395.45,16.0,0.0,3.0,6.86,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,169.0,1725.74,10.0,2.0,5.0,51.06,0.0,0.0,Sporadic cases
Grenada,Americas,135.0,1199.75,5.0,4.0,1.0,8.89,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,125.0,2171.76,3.0,0.0,2.0,34.75,0.0,0.0,Pending
British Virgin Islands,Americas,114.0,3770.22,21.0,0.0,1.0,33.07,0.0,0.0,Clusters of cases
Dominica,Americas,106.0,1472.41,10.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
Fiji,Western Pacific,53.0,59.12,4.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,49.0,37.16,5.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,40.0,140.11,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,34.0,639.19,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,29.0,510.82,2.0,0.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,15.0,999.87,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Micronesia (Federated States of),Western Pacific,1.0,8.69,1.0,1.0,0.0,0.0,0.0,0.0,No cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
