WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Egypt,Eastern Mediterranean,118432,1157.3,2891,418,6771,66.17,135,21,Clusters of cases
Slovakia,Europe,116731,21380.71,10998,1269,996,182.43,180,15,Clusters of cases
Republic of Moldova,Europe,116635,28913.25,9618,1078,2419,599.66,129,16,Community transmission
Greece,Europe,115471,11078.42,11244,903,3003,288.11,682,101,Community transmission
Ethiopia,Africa,113295,985.49,3761,555,1747,15.2,47,2,Community transmission
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,112035,21961.56,15247,2333,922,180.73,115,17,Community transmission
Honduras,Americas,110723,11178.94,3210,763,2945,297.34,40,4,Community transmission
Venezuela (Bolivarian Republic of),Americas,104177,3663.57,2417,300,916,32.21,24,3,Community transmission
Tunisia,Eastern Mediterranean,104002,8799.84,7751,1011,3561,301.3,342,35,Community transmission
Myanmar,South-East Asia,98047,1802.01,10070,1527,2081,38.25,194,22,Clusters of cases
China,Western Pacific,94293,64.09,828,133,4753,3.23,3,0,Clusters of cases
Bosnia and Herzegovina,Europe,93768,28580.67,6394,0,2922,890.63,302,0,Community transmission
Denmark,Europe,90603,15642.24,11251,1745,885,152.79,56,7,Community transmission
Kenya,Africa,88380,1643.63,5064,396,1526,28.38,74,8,Community transmission
Algeria,Africa,88252,2012.54,7040,750,2516,57.38,123,15,Community transmission
Bahrain,Eastern Mediterranean,87929,51675.07,1142,198,341,200.4,0,0,Clusters of cases
Paraguay,Americas,87213,12227.48,6082,714,1833,256.99,102,20,Community transmission
Libya,Eastern Mediterranean,86580,12600.25,4150,1051,1231,179.15,65,12,Community transmission
Slovenia,Europe,85805,41273.48,10424,1030,1258,605.12,331,14,Clusters of cases
Lithuania,Europe,76036,27930.91,14711,1387,637,233.99,131,11,Community transmission
Kyrgyzstan,Europe,75395,11556.21,2588,293,1297,198.8,26,2,Clusters of cases
Ireland,Europe,74246,15036.29,2005,298,2099,425.09,47,0,Community transmission
Uzbekistan,Europe,74053,2212.57,1133,149,611,18.26,3,0,Clusters of cases
Malaysia,Western Pacific,72694,2246.0,8209,1335,382,11.8,25,2,Clusters of cases
Nigeria,Africa,69255,335.96,1843,318,1180,5.72,7,0,Community transmission
North Macedonia,Europe,67968,32623.91,6425,657,1924,923.5,193,23,Community transmission
Singapore,Western Pacific,58260,9958.39,47,5,29,4.96,0,0,Sporadic cases
Puerto Rico,Americas,56671,19809.13,4969,1139,1192,416.66,98,7,Community transmission
Ghana,Africa,52274,1682.3,705,178,325,10.46,2,0,Community transmission
Afghanistan,Eastern Mediterranean,47901,1230.49,1686,260,1875,48.17,112,10,Clusters of cases
Albania,Europe,42988,14937.82,5363,840,905,314.48,107,16,Clusters of cases
Kosovo[1],Europe,42762,22985.61,3748,468,1096,589.13,101,19,Community transmission
El Salvador,Americas,40131,6187.13,1726,413,1159,178.69,48,6,Community transmission
Republic of Korea,Western Pacific,38161,744.33,3960,615,549,10.71,23,4,Clusters of cases
Montenegro,Europe,37981,60472.94,2209,0,530,843.86,31,0,Clusters of cases
Luxembourg,Europe,37684,60200.2,3711,667,350,559.13,44,5,Community transmission
Norway,Europe,37371,6893.44,2624,0,354,65.3,26,0,Community transmission
Australia,Western Pacific,27965,1096.67,72,9,908,35.61,1,0,Clusters of cases
Finland,Europe,27631,4986.9,3002,413,415,74.9,22,0,Community transmission
Sri Lanka,South-East Asia,27228,1271.55,4240,0,137,6.4,28,0,Clusters of cases
Cameroon,Africa,24752,932.42,307,0,443,16.69,6,0,Community transmission
Uganda,Africa,22499,491.88,2354,311,206,4.5,5,0,Community transmission
Côte d’Ivoire,Africa,21485,814.5,175,44,132,5.0,1,0,Community transmission
Latvia,Europe,21313,11299.45,4338,526,262,138.9,65,9,Clusters of cases
Sudan,Eastern Mediterranean,19468,443.98,1423,0,1295,29.53,40,0,Community transmission
Zambia,Africa,17916,974.55,308,18,364,19.8,7,0,Community transmission
Madagascar,Africa,17473,631.0,132,-40,255,9.21,4,0,Community transmission
Senegal,Africa,16477,984.06,402,80,338,20.19,5,1,Community transmission
Mozambique,Africa,16244,519.72,631,111,133,4.26,3,0,Community transmission
Angola,Africa,15536,472.7,433,0,354,10.77,8,0,Community transmission
French Polynesia,Western Pacific,15107,53779.17,1011,0,79,281.23,6,0,Sporadic cases
Namibia,Africa,15078,5934.11,733,128,153,60.21,2,0,Community transmission
Estonia,Europe,14978,11291.07,2926,478,131,98.75,19,5,Clusters of cases
Democratic Republic of the Congo,Africa,13526,151.02,825,0,344,3.84,11,0,Community transmission
Guinea,Africa,13233,1007.63,194,26,76,5.79,0,0,Community transmission
Maldives,South-East Asia,13198,24416.14,204,39,47,86.95,1,0,Clusters of cases
Cyprus,Europe,12451,10312.59,2068,270,61,50.52,13,2,Clusters of cases
Tajikistan,Europe,12428,1303.05,273,39,87,9.12,1,0,Pending
French Guiana,Americas,11407,38191.12,228,0,71,237.71,1,0,Community transmission
Botswana,Africa,11217,4769.89,1225,1225,34,14.46,3,3,Community transmission
Jamaica,Americas,11120,3755.28,411,57,265,89.49,9,4,Community transmission
Zimbabwe,Africa,10718,721.12,768,101,291,19.58,15,0,Community transmission
Cabo Verde,Africa,10626,19111.96,100,0,105,188.85,1,0,Community transmission
Malta,Europe,10520,23825.54,768,97,151,341.98,18,2,Clusters of cases
Haiti,Americas,9370,821.75,98,0,233,20.43,1,0,Community transmission
Gabon,Africa,9254,4157.73,63,0,60,26.96,1,0,Community transmission
Cuba,Americas,8782,775.34,549,68,136,12.01,2,0,Clusters of cases
Guadeloupe,Americas,8427,21060.97,83,0,149,372.38,0,0,Community transmission
Mauritania,Africa,8424,1811.75,0,0,172,36.99,0,0,Community transmission
Syrian Arab Republic,Eastern Mediterranean,8403,480.15,606,83,447,25.54,34,5,Community transmission
Réunion,Africa,8200,9158.82,146,0,41,45.79,1,0,Clusters of cases
Belize,Americas,7601,19115.86,1954,218,172,432.57,28,2,Community transmission
Bahamas,Americas,7570,19250.13,67,0,163,414.5,0,0,Clusters of cases
Andorra,Europe,7050,91244.42,338,45,78,1009.51,2,0,Community transmission
Uruguay,Americas,6965,2005.05,1454,234,81,23.32,6,1,Clusters of cases
Guam,Western Pacific,6872,40716.93,181,27,113,669.53,1,0,Clusters of cases
Trinidad and Tobago,Americas,6751,4823.91,121,16,122,87.17,4,1,Community transmission
Eswatini,Africa,6501,5603.52,91,6,122,105.16,1,0,Community transmission
Rwanda,Africa,6129,473.2,210,45,51,3.94,3,0,Clusters of cases
Malawi,Africa,6051,316.31,26,2,185,9.67,0,0,Community transmission
Congo,Africa,5774,1046.38,0,0,94,17.03,0,0,Community transmission
Djibouti,Eastern Mediterranean,5701,5770.24,24,9,61,61.74,0,0,Clusters of cases
Guyana,Americas,5637,7166.72,299,36,151,191.98,2,0,Clusters of cases
Martinique,Americas,5520,14709.61,107,0,41,109.26,1,0,Community transmission
Iceland,Europe,5482,16064.8,101,6,27,79.12,1,0,Community transmission
Suriname,Americas,5324,9075.54,12,2,117,199.44,0,0,Sporadic cases
Mayotte,Africa,5181,18990.89,0,0,49,179.61,0,0,Clusters of cases
Equatorial Guinea,Africa,5159,3677.16,6,0,85,60.59,0,0,Community transmission
Mali,Africa,5135,253.57,447,73,168,8.3,16,5,Community transmission
Aruba,Americas,4923,46110.18,132,0,45,421.48,0,0,Community transmission
Central African Republic,Africa,4922,1019.1,9,0,63,13.04,0,0,Community transmission
Nicaragua,Americas,4671,705.1,42,0,161,24.3,1,0,Community transmission
Somalia,Eastern Mediterranean,4525,284.71,74,0,121,7.61,8,0,Sporadic cases
Thailand,South-East Asia,4086,58.54,109,14,60,0.86,0,0,Clusters of cases
Gambia,Africa,3770,1560.0,36,0,123,50.9,0,0,Community transmission
Burkina Faso,Africa,3212,153.66,356,56,68,3.25,0,0,Community transmission
South Sudan,Africa,3181,284.18,77,15,62,5.54,1,1,Community transmission
Togo,Africa,3085,372.64,139,34,65,7.85,1,0,Community transmission
Benin,Africa,3055,252.0,81,0,44,3.63,1,0,Community transmission
Curaçao,Americas,2740,16697.85,694,0,7,42.66,4,0,Community transmission
Guinea-Bissau,Africa,2441,1240.34,19,0,44,22.36,1,0,Community transmission
Sierra Leone,Africa,2426,304.13,15,6,74,9.28,0,0,Community transmission
Lesotho,Africa,2137,997.55,28,0,44,20.54,0,0,Community transmission
Yemen,Eastern Mediterranean,2082,69.8,1,1,607,20.35,1,0,Sporadic cases
Niger,Africa,1789,73.91,273,0,77,3.18,7,0,Community transmission
San Marino,Europe,1789,52713.77,180,0,48,1414.34,3,0,Community transmission
Chad,Africa,1725,105.02,43,3,102,6.21,1,0,Community transmission
New Zealand,Western Pacific,1723,357.3,23,1,25,5.18,0,0,Clusters of cases
Liberia,Africa,1676,331.38,78,0,83,16.41,0,0,Community transmission
United States Virgin Islands,Americas,1649,15791.24,105,16,23,220.25,0,0,Community transmission
Liechtenstein,Europe,1396,36604.87,123,0,16,419.54,1,0,Sporadic cases
Viet Nam,Western Pacific,1366,14.03,23,1,35,0.36,0,0,Clusters of cases
Jersey,Europe,1238,11378.68,315,0,32,294.12,0,0,Community transmission
Sint Maarten,Americas,1105,25768.39,64,0,25,583.0,0,0,Community transmission
Gibraltar,Europe,1048,31106.23,39,6,5,148.41,0,0,Clusters of cases
Sao Tome and Principe,Africa,999,4558.33,10,0,17,77.57,0,0,Community transmission
Mongolia,Western Pacific,849,258.98,65,7,0,0.0,0,0,Clusters of cases
Turks and Caicos Islands,Americas,756,19525.8,8,1,6,154.97,0,0,Clusters of cases
Other,Other,744,,3,3,13,,0,0,Not applicable
Saint Martin,Americas,744,19245.2,54,0,12,310.41,0,0,Community transmission
Burundi,Africa,698,58.7,10,4,1,0.08,0,0,Community transmission
Papua New Guinea,Western Pacific,671,75.0,16,0,7,0.78,0,0,Community transmission
Monaco,Europe,637,16231.78,26,0,3,76.44,0,0,Sporadic cases
Eritrea,Africa,632,178.21,55,0,0,0.0,0,0,Sporadic cases
Comoros,Africa,615,707.22,5,0,7,8.05,0,0,Community transmission
Faroe Islands,Europe,510,10436.92,8,4,0,0.0,0,0,Sporadic cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Community transmission
Mauritius,Africa,505,397.09,4,0,10,7.86,0,0,Clusters of cases
Bhutan,South-East Asia,430,557.28,34,4,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,370,4351.3,1,0,25,294.01,0,0,No cases
Cambodia,Western Pacific,348,20.81,25,2,0,0.0,0,0,Sporadic cases
Bermuda,Americas,288,4624.8,37,0,9,144.52,0,0,Clusters of cases
Cayman Islands,Americas,288,4382.23,14,0,2,30.43,0,0,Sporadic cases
Guernsey,Europe,288,4557.25,2,0,13,205.71,0,0,Community transmission
Barbados,Americas,285,991.74,10,0,7,24.36,0,0,Clusters of cases
Saint Lucia,Americas,265,1443.14,13,0,2,10.89,0,0,Sporadic cases
Seychelles,Africa,182,1850.59,10,0,0,0.0,0,0,Sporadic cases
"Bonaire, Sint Eustatius and Saba",Americas,164,6254.53,3,0,3,114.41,0,0,Sporadic cases
Saint Barthélemy,Americas,152,15376.83,25,0,0,0.0,0,0,Sporadic cases
Brunei Darussalam,Western Pacific,151,345.16,1,0,3,6.86,0,0,Sporadic cases
Antigua and Barbuda,Americas,144,1470.45,3,0,4,40.85,0,0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,109,1893.77,4,0,2,34.75,0,0,Pending
Saint Vincent and the Grenadines,Americas,87,784.21,2,0,0,0.0,0,0,Sporadic cases
Dominica,Americas,85,1180.7,0,0,0,0.0,0,0,Clusters of cases
British Virgin Islands,Americas,73,2414.26,0,0,1,33.07,0,0,Clusters of cases
Fiji,Western Pacific,44,49.08,6,0,2,2.23,0,0,Sporadic cases
Grenada,Americas,43,382.14,2,2,0,0.0,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,39,5.36,0,0,0,0.0,0,0,Sporadic cases
New Caledonia,Western Pacific,35,122.59,3,0,0,0.0,0,0,Sporadic cases
Timor-Leste,South-East Asia,31,23.51,1,0,0,0.0,0,0,Sporadic cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Saint Kitts and Nevis,Americas,25,470.0,3,3,0,0.0,0,0,Sporadic cases
Greenland,Europe,18,317.06,0,0,0,0.0,0,0,No cases
Falkland Islands (Malvinas),Americas,17,4880.85,0,0,0,0.0,0,0,No cases
Solomon Islands,Western Pacific,17,24.75,0,0,0,0.0,0,0,Sporadic cases
Saint Pierre and Miquelon,Americas,14,2415.88,0,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Anguilla,Americas,7,466.6,1,0,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,Sporadic cases
Wallis and Futuna,Western Pacific,3,266.76,0,0,0,0.0,0,0,Sporadic cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,Sporadic cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
