WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Global,,92506811.0,11850.26000337908,4844614.0,688015.0,2001773.0,256.4300969984161,93467.0,14718.0,
United States of America,Americas,23097938.0,69781.73,1650268.0,226608.0,385413.0,1164.38,23126.0,3891.0,Community transmission
India,South-East Asia,10542841.0,7639.72,129424.0,15158.0,152093.0,110.21,1523.0,175.0,Clusters of cases
Brazil,Americas,8324294.0,39162.2,362621.0,67758.0,207095.0,974.29,6597.0,1131.0,Community transmission
Russian Federation,Europe,3544623.0,24289.14,165520.0,24092.0,65085.0,445.99,3704.0,590.0,Clusters of cases
The United Kingdom,Europe,3316023.0,48846.93,358547.0,55761.0,87295.0,1285.91,7462.0,1280.0,Community transmission
France,Europe,2825764.0,43291.13,124106.0,20984.0,69561.0,1065.68,2512.0,633.0,Community transmission
Italy,Europe,2352423.0,38907.57,114533.0,16144.0,81325.0,1345.06,3414.0,477.0,Clusters of cases
Spain,Europe,2211967.0,47309.97,122348.0,0.0,53079.0,1135.26,632.0,0.0,Community transmission
Germany,Europe,2019636.0,24105.29,128055.0,18678.0,45974.0,548.72,6096.0,980.0,Community transmission
Colombia,Americas,1849101.0,36340.33,111754.0,17121.0,47491.0,933.34,2424.0,367.0,Community transmission
Argentina,Americas,1770715.0,39178.77,80709.0,13286.0,45125.0,998.43,1003.0,142.0,Community transmission
Mexico,Americas,1588369.0,12319.36,94800.0,16468.0,137916.0,1069.67,6885.0,999.0,Community transmission
Turkey,Europe,1558777.0,18482.27,65534.0,8314.0,23664.0,280.58,1214.0,169.0,Community transmission
Poland,Europe,1429612.0,37773.84,53223.0,7292.0,33213.0,877.57,2202.0,369.0,Community transmission
Iran (Islamic Republic of),Eastern Mediterranean,1318295.0,15695.31,43781.0,6485.0,56621.0,674.12,603.0,83.0,Community transmission
South Africa,Africa,1311686.0,22116.25,119116.0,14880.0,36467.0,614.87,4042.0,615.0,Community transmission
Ukraine,Europe,1154692.0,26402.76,44677.0,7729.0,20686.0,473.0,1018.0,144.0,Community transmission
Peru,Americas,1048662.0,31804.76,21972.0,5022.0,38564.0,1169.6,515.0,91.0,Community transmission
Netherlands,Europe,901696.0,52623.45,43161.0,6093.0,12868.0,750.98,702.0,96.0,Community transmission
Czechia,Europe,883906.0,82538.76,61190.0,9301.0,14215.0,1327.39,1237.0,186.0,Community transmission
Indonesia,South-East Asia,882418.0,3226.11,74078.0,12818.0,25484.0,93.17,1731.0,238.0,Community transmission
Canada,Americas,688891.0,18252.56,53757.0,7563.0,17538.0,464.68,959.0,155.0,Community transmission
Romania,Europe,688270.0,35777.16,24491.0,3353.0,17098.0,888.78,592.0,63.0,Community transmission
Belgium,Europe,675089.0,58249.44,10955.0,1.0,20352.0,1756.05,300.0,8.0,Community transmission
Chile,Americas,661180.0,34587.42,27799.0,4468.0,17369.0,908.6,395.0,75.0,Community transmission
Iraq,Eastern Mediterranean,606991.0,15090.83,5567.0,805.0,12932.0,321.51,55.0,10.0,Community transmission
Portugal,Europe,528469.0,51827.41,61760.0,10663.0,8543.0,837.82,953.0,159.0,Clusters of cases
Bangladesh,South-East Asia,526485.0,3196.84,5795.0,762.0,7862.0,47.74,128.0,13.0,Community transmission
Sweden,Europe,523486.0,51834.07,34063.0,4707.0,10323.0,1022.15,167.0,3.0,Community transmission
Israel,Europe,521939.0,60301.18,48617.0,0.0,3845.0,444.22,242.0,0.0,Community transmission
Pakistan,Eastern Mediterranean,514338.0,2328.46,16828.0,2417.0,10863.0,49.18,305.0,45.0,Community transmission
Philippines,Western Pacific,496646.0,4532.22,12794.0,2041.0,9876.0,90.13,512.0,137.0,Community transmission
Switzerland,Europe,492787.0,56939.17,17183.0,2394.0,7930.0,916.27,385.0,66.0,Community transmission
Morocco,Eastern Mediterranean,457625.0,12398.21,7404.0,1291.0,7888.0,213.71,203.0,34.0,Clusters of cases
Austria,Europe,387995.0,43079.93,12331.0,1472.0,6931.0,769.56,359.0,51.0,Community transmission
Serbia,Europe,369823.0,53106.77,13698.0,1751.0,3708.0,532.47,195.0,21.0,Community transmission
Saudi Arabia,Eastern Mediterranean,364613.0,10473.21,1031.0,173.0,6313.0,181.34,31.0,3.0,Sporadic cases
Hungary,Europe,350587.0,36291.33,10128.0,1438.0,11264.0,1166.0,710.0,87.0,Community transmission
Japan,Western Pacific,315910.0,2497.78,42756.0,6696.0,4380.0,34.63,448.0,65.0,Clusters of cases
Jordan,Eastern Mediterranean,312851.0,30662.25,7688.0,808.0,4121.0,403.9,132.0,14.0,Community transmission
Panama,Americas,291285.0,67508.86,22194.0,2877.0,4651.0,1077.93,330.0,57.0,Community transmission
Nepal,South-East Asia,266816.0,9157.35,2657.0,270.0,1948.0,66.86,39.0,5.0,Clusters of cases
Georgia,Europe,247025.0,61923.96,8939.0,1236.0,2916.0,730.98,166.0,23.0,Community transmission
United Arab Emirates,Eastern Mediterranean,246376.0,24910.62,21672.0,3407.0,733.0,74.11,36.0,7.0,Community transmission
Lebanon,Eastern Mediterranean,243286.0,35643.98,33147.0,6154.0,1825.0,267.38,255.0,44.0,Community transmission
Ecuador,Americas,226866.0,12858.66,7718.0,864.0,14273.0,808.99,108.0,27.0,Community transmission
Azerbaijan,Europe,226549.0,22343.92,3132.0,349.0,2983.0,294.21,114.0,12.0,Clusters of cases
Croatia,Europe,224575.0,54704.12,5228.0,763.0,4588.0,1117.59,246.0,38.0,Community transmission
Slovakia,Europe,222752.0,40799.74,17516.0,2045.0,3417.0,625.87,581.0,55.0,Clusters of cases
Belarus,Europe,221604.0,23451.84,13003.0,1941.0,1564.0,165.51,66.0,10.0,Community transmission
Kazakhstan,Europe,211901.0,11285.31,3305.0,0.0,2885.0,153.65,40.0,0.0,Clusters of cases
Bulgaria,Europe,211503.0,30438.9,3491.0,552.0,8457.0,1217.11,379.0,61.0,Clusters of cases
Dominican Republic,Americas,188969.0,17419.85,10431.0,1482.0,2432.0,224.19,8.0,4.0,Community transmission
Denmark,Europe,187320.0,32340.03,8823.0,659.0,1720.0,296.95,203.0,17.0,Community transmission
Costa Rica,Americas,183242.0,35971.29,6835.0,1086.0,2401.0,471.33,115.0,17.0,Community transmission
Bolivia (Plurinational State of),Americas,181016.0,15507.21,12125.0,2198.0,9530.0,816.41,226.0,37.0,Community transmission
Tunisia,Eastern Mediterranean,175065.0,14812.64,20162.0,4170.0,5528.0,467.74,420.0,50.0,Community transmission
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,170210.0,33365.26,5815.0,822.0,1848.0,362.25,141.0,27.0,Community transmission
Lithuania,Europe,166680.0,61227.89,8498.0,1120.0,2414.0,886.75,241.0,38.0,Community transmission
Ireland,Europe,166548.0,33729.29,30664.0,3491.0,2536.0,513.59,209.0,48.0,Community transmission
Armenia,Europe,164235.0,55424.07,2441.0,263.0,2987.0,1008.02,65.0,13.0,Community transmission
Kuwait,Eastern Mediterranean,156964.0,36754.8,3491.0,530.0,947.0,221.75,7.0,1.0,Community transmission
Egypt,Eastern Mediterranean,154620.0,1510.93,6810.0,879.0,8473.0,82.8,388.0,52.0,Clusters of cases
Republic of Moldova,Europe,152263.0,37745.26,3594.0,576.0,3228.0,800.21,106.0,17.0,Community transmission
Malaysia,Western Pacific,151066.0,4667.43,19958.0,3211.0,586.0,18.11,49.0,8.0,Clusters of cases
Greece,Europe,147860.0,14185.86,4366.0,577.0,5421.0,520.1,226.0,34.0,Community transmission
Guatemala,Americas,147560.0,8236.41,5496.0,623.0,5177.0,288.97,205.0,26.0,Community transmission
