WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Pakistan,Eastern Mediterranean,511921.0,2317.51,16846.0,3097.0,10818.0,48.97,307.0,46.0,Community transmission
Philippines,Western Pacific,494605.0,4513.6,12522.0,1905.0,9739.0,88.87,383.0,40.0,Community transmission
Switzerland,Europe,490393.0,56662.56,18002.0,2472.0,7864.0,908.65,390.0,53.0,Community transmission
Morocco,Eastern Mediterranean,456334.0,12363.24,7656.0,1279.0,7854.0,212.78,209.0,44.0,Clusters of cases
Austria,Europe,386523.0,42916.49,12860.0,1514.0,6880.0,763.9,376.0,54.0,Community transmission
Serbia,Europe,368072.0,52855.32,14165.0,1881.0,3687.0,529.46,208.0,23.0,Community transmission
Saudi Arabia,Eastern Mediterranean,364440.0,10468.24,955.0,169.0,6310.0,181.25,32.0,6.0,Sporadic cases
Hungary,Europe,349149.0,36142.48,11406.0,1513.0,11177.0,1157.0,737.0,111.0,Community transmission
Jordan,Eastern Mediterranean,312043.0,30583.05,7972.0,1075.0,4107.0,402.52,139.0,16.0,Community transmission
Japan,Western Pacific,309214.0,2444.83,43915.0,6591.0,4315.0,34.12,458.0,82.0,Clusters of cases
Panama,Americas,288408.0,66842.08,23452.0,3315.0,4594.0,1064.72,311.0,33.0,Community transmission
Nepal,South-East Asia,266546.0,9148.09,2941.0,403.0,1943.0,66.69,40.0,6.0,Clusters of cases
Georgia,Europe,245789.0,61614.12,9761.0,1177.0,2893.0,725.21,165.0,26.0,Community transmission
United Arab Emirates,Eastern Mediterranean,242969.0,24566.14,21215.0,3382.0,726.0,73.4,32.0,3.0,Community transmission
Lebanon,Eastern Mediterranean,237132.0,34742.35,32433.0,5196.0,1781.0,260.94,228.0,41.0,Community transmission
Azerbaijan,Europe,226200.0,22309.5,3315.0,380.0,2971.0,293.02,126.0,14.0,Clusters of cases
Ecuador,Americas,226002.0,12809.69,7617.0,1687.0,14246.0,807.46,88.0,17.0,Community transmission
Croatia,Europe,223812.0,54518.26,5866.0,715.0,4550.0,1108.33,246.0,33.0,Community transmission
Slovakia,Europe,220707.0,40425.18,19543.0,2729.0,3362.0,615.79,574.0,102.0,Clusters of cases
Belarus,Europe,219663.0,23246.43,12867.0,1967.0,1554.0,164.46,65.0,10.0,Community transmission
Kazakhstan,Europe,211901.0,11285.31,4190.0,0.0,2885.0,153.65,40.0,0.0,Clusters of cases
Bulgaria,Europe,210951.0,30359.45,3692.0,535.0,8396.0,1208.33,379.0,47.0,Clusters of cases
Dominican Republic,Americas,187487.0,17283.24,9994.0,1104.0,2428.0,223.82,5.0,0.0,Community transmission
Denmark,Europe,186661.0,32226.26,9824.0,1502.0,1703.0,294.02,216.0,43.0,Community transmission
Costa Rica,Americas,182156.0,35758.1,7118.0,1063.0,2384.0,467.99,117.0,17.0,Community transmission
Bolivia (Plurinational State of),Americas,178818.0,15318.91,11837.0,2057.0,9493.0,813.24,206.0,39.0,Community transmission
Tunisia,Eastern Mediterranean,170895.0,14459.81,18641.0,2327.0,5478.0,463.51,426.0,63.0,Community transmission
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,169388.0,33204.13,5815.0,736.0,1821.0,356.96,137.0,7.0,Community transmission
Lithuania,Europe,165560.0,60816.47,9018.0,1146.0,2376.0,872.79,243.0,30.0,Community transmission
Armenia,Europe,163972.0,55335.32,2557.0,396.0,2974.0,1003.63,66.0,11.0,Community transmission
Ireland,Europe,163057.0,33022.29,35400.0,3913.0,2488.0,503.87,181.0,28.0,Community transmission
Kuwait,Eastern Mediterranean,156434.0,36630.7,3456.0,560.0,946.0,221.52,8.0,0.0,Community transmission
Egypt,Eastern Mediterranean,153741.0,1502.34,6932.0,1022.0,8421.0,82.29,392.0,59.0,Clusters of cases
Republic of Moldova,Europe,151687.0,37602.48,3393.0,741.0,3211.0,795.99,105.0,18.0,Community transmission
Malaysia,Western Pacific,147855.0,4568.22,19390.0,3337.0,578.0,17.86,57.0,15.0,Clusters of cases
Greece,Europe,147283.0,14130.5,4506.0,595.0,5387.0,516.84,241.0,33.0,Community transmission
Guatemala,Americas,146937.0,8201.64,5863.0,951.0,5151.0,287.52,223.0,34.0,Community transmission
Qatar,Eastern Mediterranean,146689.0,50915.06,1418.0,209.0,246.0,85.39,1.0,0.0,Community transmission
Slovenia,Europe,145478.0,69977.07,10933.0,1773.0,3236.0,1556.56,192.0,34.0,Clusters of cases
Myanmar,South-East Asia,132865.0,2441.93,4093.0,605.0,2912.0,53.52,113.0,10.0,Clusters of cases
Oman,Eastern Mediterranean,131264.0,25704.64,1194.0,178.0,1509.0,295.5,4.0,1.0,Community transmission
Honduras,Americas,131009.0,13227.08,6110.0,1204.0,3320.0,335.2,128.0,26.0,Community transmission
Ethiopia,Africa,129922.0,1130.11,2695.0,477.0,2008.0,17.47,42.0,2.0,Community transmission
Paraguay,Americas,118592.0,16626.9,6898.0,1002.0,2452.0,343.78,115.0,15.0,Community transmission
Venezuela (Bolivarian Republic of),Americas,117811.0,4143.03,2903.0,512.0,1084.0,38.12,37.0,6.0,Community transmission
Bosnia and Herzegovina,Europe,117011.0,35665.18,2609.0,343.0,4411.0,1344.48,147.0,12.0,Community transmission
Libya,Eastern Mediterranean,107434.0,15635.2,3919.0,764.0,1645.0,239.4,87.0,16.0,Community transmission
Nigeria,Africa,105478.0,511.68,9544.0,1479.0,1405.0,6.82,75.0,23.0,Community transmission
Algeria,Africa,102860.0,2345.67,1740.0,219.0,2819.0,64.29,33.0,3.0,Community transmission
Kenya,Africa,98693.0,1835.42,960.0,138.0,1723.0,32.04,21.0,3.0,Community transmission
China,Western Pacific,98290.0,66.81,984.0,173.0,4803.0,3.26,8.0,0.0,Clusters of cases
Bahrain,Eastern Mediterranean,96812.0,56895.52,2179.0,342.0,356.0,209.22,3.0,0.0,Clusters of cases
North Macedonia,Europe,87986.0,42232.33,2492.0,396.0,2672.0,1282.53,91.0,15.0,Community transmission
Puerto Rico,Americas,84816.0,29647.1,4918.0,177.0,1679.0,586.89,91.0,20.0,Community transmission
Kyrgyzstan,Europe,82857.0,12699.96,866.0,134.0,1381.0,211.67,16.0,3.0,Clusters of cases
Uzbekistan,Europe,77845.0,2325.87,360.0,68.0,619.0,18.49,3.0,1.0,Clusters of cases
Republic of Korea,Western Pacific,71241.0,1389.55,3884.0,513.0,1217.0,23.74,136.0,22.0,Clusters of cases
Albania,Europe,65994.0,22932.12,4289.0,660.0,1261.0,438.18,38.0,5.0,Clusters of cases
Singapore,Western Pacific,59029.0,10089.84,216.0,45.0,29.0,4.96,0.0,0.0,Sporadic cases
Norway,Europe,57734.0,10649.59,4767.0,455.0,517.0,95.37,50.0,6.0,Community transmission
Ghana,Africa,56981.0,1833.78,1520.0,0.0,341.0,10.97,5.0,0.0,Community transmission
Kosovo[1],Europe,54796.0,29454.18,1896.0,279.0,1382.0,742.86,29.0,4.0,Community transmission
Montenegro,Europe,54369.0,86565.74,2460.0,0.0,740.0,1178.22,22.0,0.0,Clusters of cases
Afghanistan,Eastern Mediterranean,53831.0,1382.82,499.0,56.0,2324.0,59.7,67.0,10.0,Clusters of cases
Latvia,Europe,52982.0,28089.31,6437.0,950.0,920.0,487.75,130.0,11.0,Community transmission
Sri Lanka,South-East Asia,50899.0,2376.99,4119.0,670.0,251.0,11.72,32.0,4.0,Clusters of cases
El Salvador,Americas,50157.0,7732.87,2209.0,618.0,1459.0,224.94,69.0,12.0,Community transmission
Luxembourg,Europe,48479.0,77445.21,888.0,114.0,545.0,870.64,24.0,3.0,Community transmission
Finland,Europe,39593.0,7145.82,1821.0,258.0,616.0,111.18,32.0,6.0,Community transmission
Uganda,Africa,38085.0,832.62,1011.0,0.0,304.0,6.65,7.0,0.0,Community transmission
Estonia,Europe,36096.0,27210.74,3559.0,475.0,311.0,234.45,41.0,10.0,Clusters of cases
Zambia,Africa,32800.0,1784.16,8503.0,1700.0,514.0,27.96,91.0,5.0,Community transmission
Namibia,Africa,29570.0,11637.59,2888.0,387.0,275.0,108.23,35.0,4.0,Community transmission
Australia,Western Pacific,28658.0,1123.85,111.0,8.0,909.0,35.65,0.0,0.0,Clusters of cases
Uruguay,Americas,28475.0,8197.24,5427.0,629.0,275.0,79.17,54.0,6.0,Community transmission
Cyprus,Europe,28365.0,23493.43,2157.0,241.0,166.0,137.49,26.0,3.0,Clusters of cases
Cameroon,Africa,27336.0,1029.76,488.0,0.0,451.0,16.99,3.0,0.0,Community transmission
Sudan,Eastern Mediterranean,25730.0,586.78,0.0,0.0,1576.0,35.94,0.0,0.0,Community transmission
Zimbabwe,Africa,25368.0,1706.8,6693.0,1112.0,636.0,42.79,190.0,47.0,Community transmission
Côte d’Ivoire,Africa,24369.0,923.83,1514.0,183.0,140.0,5.31,2.0,0.0,Community transmission
Mozambique,Africa,24269.0,776.47,4308.0,543.0,211.0,6.75,35.0,6.0,Community transmission
Senegal,Africa,22178.0,1324.54,1802.0,295.0,496.0,29.62,58.0,7.0,Community transmission
Democratic Republic of the Congo,Africa,19706.0,220.03,1221.0,211.0,625.0,6.98,15.0,15.0,Community transmission
Angola,Africa,18613.0,566.33,639.0,188.0,425.0,12.93,12.0,1.0,Community transmission
Madagascar,Africa,18001.0,650.07,234.0,0.0,267.0,9.64,5.0,0.0,Community transmission
French Polynesia,Western Pacific,17590.0,62618.37,395.0,107.0,126.0,448.55,5.0,2.0,Sporadic cases
Cuba,Americas,16549.0,1461.07,3070.0,505.0,160.0,14.13,12.0,2.0,Clusters of cases
Botswana,Africa,16051.0,6825.49,611.0,0.0,48.0,20.41,3.0,0.0,Community transmission
Mauritania,Africa,15893.0,3418.1,679.0,282.0,396.0,85.17,18.0,9.0,Community transmission
Malta,Europe,15272.0,34587.8,1305.0,193.0,236.0,534.49,6.0,1.0,Clusters of cases
French Guiana,Americas,14526.0,48633.66,701.0,0.0,74.0,247.76,1.0,0.0,Community transmission
Maldives,South-East Asia,14325.0,26501.08,337.0,48.0,49.0,90.65,0.0,0.0,Clusters of cases
Guinea,Africa,14051.0,1069.92,189.0,26.0,81.0,6.17,0.0,0.0,Community transmission
Jamaica,Americas,13915.0,4699.16,547.0,63.0,322.0,108.74,16.0,5.0,Community transmission
Tajikistan,Europe,13705.0,1436.94,0.0,0.0,91.0,9.54,0.0,0.0,Pending
Syrian Arab Republic,Eastern Mediterranean,12760.0,729.12,676.0,100.0,809.0,46.23,54.0,10.0,Community transmission
Cabo Verde,Africa,12664.0,22777.51,518.0,72.0,115.0,206.84,2.0,0.0,Community transmission
Eswatini,Africa,12327.0,10625.22,1554.0,203.0,335.0,288.75,74.0,3.0,Community transmission
Thailand,South-East Asia,11450.0,164.04,1609.0,188.0,69.0,0.99,2.0,0.0,Clusters of cases
Belize,Americas,11419.0,28717.8,311.0,53.0,278.0,699.15,18.0,1.0,Community transmission
Haiti,Americas,10569.0,926.9,366.0,154.0,238.0,20.87,2.0,0.0,Community transmission
Malawi,Africa,10494.0,548.56,2883.0,503.0,285.0,14.9,82.0,10.0,Community transmission
Rwanda,Africa,10316.0,796.47,1258.0,194.0,133.0,10.27,21.0,5.0,Clusters of cases
Gabon,Africa,9819.0,4411.58,178.0,0.0,66.0,29.65,0.0,0.0,Community transmission
Réunion,Africa,9406.0,10505.83,233.0,0.0,42.0,46.91,0.0,0.0,Clusters of cases
Andorra,Europe,8868.0,114773.83,520.0,50.0,88.0,1138.94,4.0,1.0,Community transmission
Guadeloupe,Americas,8834.0,22078.16,132.0,0.0,156.0,389.88,1.0,0.0,Community transmission
Burkina Faso,Africa,8809.0,421.42,1096.0,263.0,97.0,4.64,8.0,4.0,Community transmission
Bahamas,Americas,8021.0,20397.01,62.0,17.0,175.0,445.02,0.0,0.0,Clusters of cases
Mali,Africa,7738.0,382.11,343.0,0.0,303.0,14.96,18.0,0.0,Community transmission
Congo,Africa,7709.0,1397.04,549.0,549.0,114.0,20.66,14.0,2.0,Community transmission
Trinidad and Tobago,Americas,7305.0,5219.77,109.0,19.0,129.0,92.18,2.0,1.0,Community transmission
Guam,Western Pacific,7263.0,43033.62,63.0,13.0,124.0,734.71,0.0,0.0,Clusters of cases
Suriname,Americas,7247.0,12353.57,581.0,69.0,139.0,236.95,13.0,1.0,Clusters of cases
Guyana,Americas,6696.0,8513.11,289.0,43.0,170.0,216.13,4.0,0.0,Clusters of cases
Mayotte,Africa,6611.0,24232.54,566.0,356.0,58.0,212.6,2.0,2.0,Clusters of cases
Lesotho,Africa,6356.0,2966.98,3779.0,115.0,89.0,41.55,39.0,2.0,Community transmission
Aruba,Americas,6228.0,58333.18,417.0,74.0,52.0,487.05,2.0,0.0,Community transmission
Martinique,Americas,6227.0,16593.61,110.0,0.0,43.0,114.59,0.0,0.0,Community transmission
Iceland,Europe,5948.0,17430.39,103.0,13.0,29.0,84.98,0.0,0.0,Community transmission
Djibouti,Eastern Mediterranean,5900.0,5971.66,43.0,9.0,61.0,61.74,0.0,0.0,Clusters of cases
Equatorial Guinea,Africa,5316.0,3789.06,30.0,0.0,86.0,61.3,0.0,0.0,Community transmission
Central African Republic,Africa,4973.0,1029.66,4.0,0.0,63.0,13.04,0.0,0.0,Community transmission
Nicaragua,Americas,4916.0,742.09,49.0,0.0,167.0,25.21,1.0,0.0,Community transmission
Somalia,Eastern Mediterranean,4744.0,298.49,18.0,18.0,130.0,8.18,0.0,0.0,Community transmission
Curaçao,Americas,4488.0,27350.34,110.0,19.0,19.0,115.79,2.0,0.0,Community transmission
Togo,Africa,4109.0,496.33,302.0,0.0,73.0,8.82,3.0,0.0,Community transmission
Niger,Africa,4058.0,167.64,736.0,60.0,137.0,5.66,33.0,1.0,Community transmission
Gambia,Africa,3893.0,1610.9,55.0,3.0,127.0,52.55,2.0,1.0,Community transmission
South Sudan,Africa,3670.0,327.86,66.0,0.0,63.0,5.63,0.0,0.0,Community transmission
Gibraltar,Europe,3431.0,101837.29,633.0,107.0,20.0,593.63,9.0,3.0,Clusters of cases
Benin,Africa,3413.0,281.53,109.0,0.0,46.0,3.79,2.0,0.0,Community transmission
Jersey,Europe,3016.0,27720.59,124.0,13.0,60.0,551.47,7.0,1.0,Community transmission
Sierra Leone,Africa,2933.0,367.68,176.0,46.0,77.0,9.65,0.0,0.0,Community transmission
Chad,Africa,2773.0,168.82,415.0,64.0,110.0,6.7,5.0,1.0,Community transmission
San Marino,Europe,2723.0,80234.55,140.0,0.0,65.0,1915.26,1.0,0.0,Community transmission
Guinea-Bissau,Africa,2447.0,1243.39,0.0,0.0,45.0,22.87,0.0,0.0,Community transmission
Liechtenstein,Europe,2439.0,63953.64,67.0,2.0,40.0,1048.85,6.0,0.0,Sporadic cases
United States Virgin Islands,Americas,2218.0,21240.12,112.0,38.0,24.0,229.83,0.0,0.0,Community transmission
Yemen,Eastern Mediterranean,2114.0,70.88,6.0,1.0,613.0,20.55,2.0,0.0,Sporadic cases
New Zealand,Western Pacific,1890.0,391.93,58.0,18.0,25.0,5.18,0.0,0.0,Clusters of cases
Liberia,Africa,1877.0,371.12,77.0,0.0,84.0,16.61,1.0,0.0,Community transmission
Eritrea,Africa,1805.0,508.96,360.0,209.0,6.0,1.69,3.0,0.0,Sporadic cases
Sint Maarten,Americas,1589.0,37055.17,77.0,0.0,27.0,629.63,0.0,0.0,Community transmission
Viet Nam,Western Pacific,1531.0,15.73,22.0,10.0,35.0,0.36,0.0,0.0,Clusters of cases
Mongolia,Western Pacific,1479.0,451.15,117.0,10.0,1.0,0.31,0.0,0.0,Clusters of cases
Comoros,Africa,1403.0,1613.38,539.0,62.0,38.0,43.7,25.0,5.0,Community transmission
Burundi,Africa,1150.0,96.71,265.0,47.0,2.0,0.17,0.0,0.0,Community transmission
Monaco,Europe,1145.0,29176.43,127.0,17.0,8.0,203.85,4.0,1.0,Sporadic cases
Sao Tome and Principe,Africa,1119.0,5105.88,84.0,14.0,17.0,77.57,0.0,0.0,Community transmission
Saint Martin,Americas,1046.0,27057.09,44.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Turks and Caicos Islands,Americas,1030.0,26602.61,89.0,19.0,6.0,154.97,0.0,0.0,Clusters of cases
Barbados,Americas,1007.0,3504.13,264.0,39.0,7.0,24.36,0.0,0.0,Clusters of cases
Bhutan,South-East Asia,834.0,1080.86,67.0,1.0,1.0,1.3,1.0,0.0,Clusters of cases
Papua New Guinea,Western Pacific,834.0,93.22,35.0,1.0,9.0,1.01,0.0,0.0,Community transmission
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Bermuda,Americas,664.0,10662.73,28.0,3.0,12.0,192.7,1.0,0.0,Clusters of cases
Faroe Islands,Europe,647.0,13240.56,4.0,0.0,1.0,20.46,0.0,0.0,Sporadic cases
Seychelles,Africa,626.0,6365.22,208.0,16.0,1.0,10.17,0.0,0.0,Sporadic cases
Mauritius,Africa,546.0,429.32,7.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Pending
Saint Lucia,Americas,502.0,2733.8,120.0,12.0,6.0,32.67,1.0,1.0,Sporadic cases
Cambodia,Western Pacific,426.0,25.48,40.0,15.0,0.0,0.0,0.0,0.0,Sporadic cases
Isle of Man,Europe,414.0,4868.76,25.0,8.0,25.0,294.01,0.0,0.0,No cases
Cayman Islands,Americas,367.0,5584.3,11.0,5.0,2.0,30.43,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,340.0,3064.72,191.0,56.0,0.0,0.0,0.0,0.0,Community transmission
Bonaire,Americas,318.0,15204.4,69.0,3.0,3.0,143.44,0.0,0.0,Community transmission
Guernsey,Europe,308.0,4873.73,6.0,1.0,13.0,205.71,0.0,0.0,Community transmission
Saint Barthélemy,Americas,224.0,22660.6,33.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,184.0,1878.91,21.0,8.0,6.0,61.27,1.0,1.0,Sporadic cases
Brunei Darussalam,Western Pacific,174.0,397.73,1.0,0.0,3.0,6.86,0.0,0.0,Sporadic cases
Grenada,Americas,139.0,1235.3,9.0,0.0,1.0,8.89,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,128.0,2223.88,3.0,0.0,2.0,34.75,0.0,0.0,Pending
British Virgin Islands,Americas,114.0,3770.22,7.0,0.0,1.0,33.07,0.0,0.0,Clusters of cases
Dominica,Americas,109.0,1514.08,4.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
Fiji,Western Pacific,53.0,59.12,0.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,51.0,38.68,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,40.0,140.11,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,34.0,639.19,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,32.0,9187.48,3.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,30.0,528.43,2.0,1.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,15.0,999.87,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Micronesia (Federated States of),Western Pacific,1.0,8.69,1.0,0.0,0.0,0.0,0.0,0.0,No cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
