WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Australia,Western Pacific,28786,1128.87,46,6,909,35.65,0,0,Clusters of cases
Côte d’Ivoire,Africa,27456,1040.86,1859,219,151,5.72,9,4,Community transmission
Senegal,Africa,25407,1517.39,1765,281,601,35.89,55,9,Community transmission
Cuba,Americas,23439,2069.37,4317,825,204,18.01,24,4,Clusters of cases
Democratic Republic of the Congo,Africa,22177,247.62,876,130,661,7.38,21,0,Community transmission
Malawi,Africa,21660,1132.26,6809,830,555,29.01,201,15,Community transmission
Botswana,Africa,20658,8784.56,2028,0,124,52.73,36,0,Community transmission
Angola,Africa,19580,595.75,487,27,462,14.06,18,0,Community transmission
Madagascar,Africa,18743,676.86,442,0,279,10.08,6,0,Community transmission
French Polynesia,Western Pacific,17996,64063.68,188,35,131,466.34,3,0,Sporadic cases
Malta,Europe,17400,39407.26,1120,208,261,591.11,16,3,Clusters of cases
Mauritania,Africa,16222,3488.86,183,0,410,88.18,8,0,Community transmission
Thailand,South-East Asia,16221,232.39,3426,756,76,1.09,5,0,Clusters of cases
French Guiana,Americas,15857,53089.91,546,78,76,254.45,0,0,Community transmission
Maldives,South-East Asia,15390,28471.32,678,143,51,94.35,2,0,Clusters of cases
Jamaica,Americas,15241,5146.96,754,88,342,115.5,11,3,Community transmission
Eswatini,Africa,15051,12973.17,1262,220,522,449.94,95,5,Community transmission
Guinea,Africa,14417,1097.79,210,38,82,6.24,1,0,Community transmission
Rwanda,Africa,14166,1093.71,2306,281,183,14.13,30,2,Community transmission
Syrian Arab Republic,Eastern Mediterranean,13823,789.86,510,61,900,51.43,42,5,Community transmission
Cabo Verde,Africa,13722,24680.43,498,103,129,232.02,8,0,Community transmission
Tajikistan,Europe,13714,1437.88,0,0,91,9.54,0,0,Pending
Belize,Americas,11788,29645.8,173,18,293,736.87,10,0,Community transmission
Haiti,Americas,11286,989.78,323,0,243,21.31,3,0,Community transmission
Gabon,Africa,10536,4733.72,416,125,68,30.55,2,1,Community transmission
Burkina Faso,Africa,10217,488.78,664,60,120,5.74,14,2,Community transmission
Réunion,Africa,9904,11062.07,320,61,45,50.26,0,0,Clusters of cases
Andorra,Europe,9716,125749.05,408,78,98,1268.36,6,1,Community transmission
Guadeloupe,Americas,9056,22632.98,108,0,157,392.38,1,0,Community transmission
Suriname,Americas,8174,13933.78,465,62,150,255.7,4,1,Clusters of cases
Bahamas,Americas,8161,20753.02,86,21,175,445.02,0,0,Clusters of cases
Lesotho,Africa,8142,3800.68,1107,95,160,74.69,59,14,Community transmission
Mali,Africa,8037,396.87,140,31,327,16.15,9,0,Community transmission
Congo,Africa,7887,1429.3,93,0,117,21.2,0,0,Community transmission
Mayotte,Africa,7884,28898.7,903,294,60,219.93,2,1,Clusters of cases
Trinidad and Tobago,Americas,7496,5356.24,81,6,134,95.75,2,0,Community transmission
Guam,Western Pacific,7361,43614.28,47,2,129,764.33,1,0,Clusters of cases
Guyana,Americas,7346,9339.5,396,29,172,218.68,2,0,Clusters of cases
Aruba,Americas,6768,63390.97,245,26,57,533.88,5,0,Community transmission
Martinique,Americas,6370,16974.67,68,0,44,117.25,0,0,Community transmission
Iceland,Europe,6000,17582.78,25,8,29,84.98,0,0,Community transmission
Djibouti,Eastern Mediterranean,5926,5997.98,13,3,62,62.75,1,0,Clusters of cases
Equatorial Guinea,Africa,5492,3914.51,127,38,86,61.3,0,0,Community transmission
Nicaragua,Americas,4992,753.56,39,0,169,25.51,1,0,Community transmission
Central African Republic,Africa,4981,1031.31,7,0,63,13.04,0,0,Community transmission
Togo,Africa,4870,588.25,411,188,76,9.18,2,0,Community transmission
Somalia,Eastern Mediterranean,4784,301.01,40,0,130,8.18,0,0,Community transmission
Curaçao,Americas,4558,27776.93,31,10,20,121.88,0,0,Community transmission
Niger,Africa,4433,183.13,184,59,153,6.32,6,2,Community transmission
Gibraltar,Europe,4024,119438.43,231,32,69,2048.02,22,4,Clusters of cases
Gambia,Africa,4019,1663.03,69,7,128,52.97,0,0,Community transmission
South Sudan,Africa,3882,346.8,120,0,64,5.72,1,0,Community transmission
Benin,Africa,3786,312.29,204,0,48,3.96,0,0,Community transmission
Chad,Africa,3269,199.02,257,44,117,7.12,3,1,Community transmission
Sierra Leone,Africa,3236,405.67,185,42,77,9.65,0,0,Community transmission
Jersey,Europe,3130,28768.38,53,3,63,579.04,1,0,Community transmission
San Marino,Europe,2941,86658.02,126,26,65,1915.26,0,0,Community transmission
Guinea-Bissau,Africa,2544,1292.68,34,2,45,22.87,0,0,Community transmission
Liechtenstein,Europe,2541,66628.21,61,16,46,1206.18,1,0,Sporadic cases
Comoros,Africa,2492,2865.68,559,67,81,93.15,27,4,Community transmission
United States Virgin Islands,Americas,2373,22724.44,90,23,24,229.83,0,0,Community transmission
Yemen,Eastern Mediterranean,2124,71.21,5,1,616,20.65,3,0,Community transmission
Eritrea,Africa,2085,587.92,175,115,7,1.97,1,0,Sporadic cases
New Zealand,Western Pacific,1943,402.93,32,5,25,5.18,0,0,Clusters of cases
Liberia,Africa,1936,382.78,35,4,84,16.61,0,0,Community transmission
Sint Maarten,Americas,1767,41206.1,90,9,27,629.63,0,0,Community transmission
Mongolia,Western Pacific,1667,508.5,99,11,2,0.61,1,0,Clusters of cases
Burundi,Africa,1584,133.21,226,42,2,0.17,0,0,Community transmission
Viet Nam,Western Pacific,1553,15.95,9,2,35,0.36,0,0,Clusters of cases
Barbados,Americas,1427,4965.64,271,26,10,34.8,1,0,Community transmission
Monaco,Europe,1413,36005.5,151,14,10,254.82,2,2,Sporadic cases
Turks and Caicos Islands,Americas,1312,33886.05,187,25,8,206.62,1,0,Clusters of cases
Sao Tome and Principe,Africa,1221,5571.3,51,11,17,77.57,0,0,Community transmission
Saint Martin,Americas,1191,30807.83,74,0,12,310.41,0,0,Community transmission
Seychelles,Africa,1130,11489.93,286,14,3,30.5,0,0,Clusters of cases
Saint Lucia,Americas,969,5277.0,256,48,13,70.8,5,0,Sporadic cases
Bhutan,South-East Asia,856,1109.37,6,0,1,1.3,0,0,Clusters of cases
Papua New Guinea,Western Pacific,851,95.12,7,1,9,1.01,0,0,Community transmission
Saint Vincent and the Grenadines,Americas,798,7193.08,196,35,2,18.03,0,0,Clusters of cases
Other,Other,745,,0,0,13,,0,0,Not applicable
Bermuda,Americas,688,11048.13,4,2,12,192.7,0,0,Sporadic cases
Faroe Islands,Europe,654,13383.81,2,0,1,20.46,0,0,Sporadic cases
Mauritius,Africa,568,446.62,12,0,10,7.86,0,0,Sporadic cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Pending
Cambodia,Western Pacific,461,27.57,8,1,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,432,5080.44,0,0,25,294.01,0,0,No cases
Cayman Islands,Americas,384,5842.97,3,1,2,30.43,0,0,Sporadic cases
Saint Barthélemy,Americas,376,38037.43,95,0,0,0.0,0,0,Sporadic cases
Guernsey,Europe,369,5838.98,60,10,13,205.71,0,0,Community transmission
Bonaire,Americas,360,17212.53,12,4,3,143.44,0,0,Community transmission
Antigua and Barbuda,Americas,201,2052.51,11,0,6,61.27,0,0,Sporadic cases
Brunei Darussalam,Western Pacific,176,402.31,2,0,3,6.86,0,0,Sporadic cases
Grenada,Americas,148,1315.29,9,0,1,8.89,0,0,Sporadic cases
British Virgin Islands,Americas,137,4530.87,16,0,1,33.07,0,0,Clusters of cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,132,2293.38,3,0,2,34.75,0,0,Pending
Dominica,Americas,113,1569.64,0,0,0,0.0,0,0,Clusters of cases
Timor-Leste,South-East Asia,68,51.58,15,0,0,0.0,0,0,Sporadic cases
Fiji,Western Pacific,55,61.35,0,0,2,2.23,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,44,6.05,3,0,0,0.0,0,0,Sporadic cases
New Caledonia,Western Pacific,44,154.12,0,0,0,0.0,0,0,Sporadic cases
Falkland Islands (Malvinas),Americas,38,10910.13,6,1,0,0.0,0,0,No cases
Saint Kitts and Nevis,Americas,37,695.59,2,2,0,0.0,0,0,Sporadic cases
Greenland,Europe,30,528.43,0,0,0,0.0,0,0,No cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Saint Pierre and Miquelon,Americas,23,3968.94,7,0,0,0.0,0,0,Clusters of cases
Sint Eustatius,Americas,20,6371.46,0,0,0,0.0,0,0,Sporadic cases
Solomon Islands,Western Pacific,17,24.75,0,0,0,0.0,0,0,No cases
Anguilla,Americas,16,1066.52,1,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Saba,Americas,6,3103.98,0,0,0,0.0,0,0,Sporadic cases
Wallis and Futuna,Western Pacific,5,444.6,1,0,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,No cases
Samoa,Western Pacific,2,10.08,0,0,0,0.0,0,0,No cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,No cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
