WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
North Macedonia,Europe,89463,42941.28,1873,71,2739,1314.69,82,13,Community transmission
Puerto Rico,Americas,88513,30939.37,3874,140,1717,600.17,58,14,Community transmission
Kyrgyzstan,Europe,83585,12811.54,862,155,1394,213.67,16,2,Clusters of cases
Uzbekistan,Europe,78219,2337.04,442,56,620,18.52,2,0,Clusters of cases
Republic of Korea,Western Pacific,73918,1441.76,3192,401,1316,25.67,121,16,Clusters of cases
Albania,Europe,69238,24059.38,3904,670,1291,448.61,35,4,Clusters of cases
Norway,Europe,59456,10967.23,2177,423,543,100.16,32,18,Community transmission
Singapore,Western Pacific,59197,10118.55,213,40,29,4.96,0,0,Sporadic cases
Ghana,Africa,58822,1893.03,1841,391,358,11.52,17,0,Community transmission
Latvia,Europe,57808,30647.9,5776,1088,1032,547.13,123,20,Community transmission
Kosovo[1],Europe,56692,30473.33,2175,320,1416,761.13,38,6,Community transmission
Montenegro,Europe,56686,90254.85,2035,0,758,1206.88,18,0,Clusters of cases
Sri Lanka,South-East Asia,55189,2577.33,4960,770,274,12.8,27,1,Clusters of cases
Afghanistan,Eastern Mediterranean,54403,1397.52,628,125,2363,60.7,49,9,Clusters of cases
El Salvador,Americas,51437,7930.21,1898,0,1521,234.5,74,12,Community transmission
Luxembourg,Europe,49204,78603.4,839,238,562,897.8,20,2,Community transmission
Zambia,Africa,40949,2227.43,9849,1434,585,31.82,76,7,Community transmission
Finland,Europe,40722,7349.59,1387,0,633,114.25,23,0,Community transmission
Estonia,Europe,39212,29559.72,3591,668,354,266.86,53,5,Clusters of cases
Uganda,Africa,38628,844.49,543,94,305,6.67,1,0,Community transmission
Uruguay,Americas,33446,9628.27,5600,583,330,95.0,61,11,Community transmission
Namibia,Africa,31253,12299.95,2070,258,301,118.46,30,5,Community transmission
Cyprus,Europe,29472,24410.3,1348,178,176,145.77,13,0,Clusters of cases
Zimbabwe,Africa,29408,1978.61,5152,733,879,59.14,290,54,Community transmission
Mozambique,Africa,29396,940.51,5670,1126,271,8.67,66,18,Community transmission
Australia,Western Pacific,28740,1127.06,90,10,909,35.65,0,0,Clusters of cases
Sudan,Eastern Mediterranean,28233,643.86,264,0,1707,38.93,24,0,Community transmission
Cameroon,Africa,28010,1055.15,674,0,455,17.14,4,0,Community transmission
Côte d’Ivoire,Africa,25597,970.38,1411,214,142,5.38,2,0,Community transmission
Senegal,Africa,23642,1411.97,1759,250,546,32.61,57,10,Community transmission
Democratic Republic of the Congo,Africa,21301,237.84,1806,162,640,7.15,30,0,Community transmission
Cuba,Americas,19122,1688.24,3078,349,180,15.89,22,5,Clusters of cases
Angola,Africa,19093,580.93,668,82,444,13.51,20,2,Community transmission
Botswana,Africa,18630,7922.17,2579,0,88,37.42,40,0,Community transmission
Madagascar,Africa,18301,660.9,300,0,273,9.86,6,0,Community transmission
French Polynesia,Western Pacific,17808,63394.42,325,111,128,455.67,4,1,Sporadic cases
Malta,Europe,16280,36870.7,1201,151,245,554.87,10,1,Clusters of cases
Mauritania,Africa,16039,3449.5,428,0,402,86.46,15,0,Community transmission
French Guiana,Americas,15311,51261.88,785,124,76,254.45,2,0,Community transmission
Malawi,Africa,14851,776.32,4860,971,354,18.51,79,18,Community transmission
Maldives,South-East Asia,14712,27217.03,435,79,49,90.65,0,0,Clusters of cases
Jamaica,Americas,14487,4892.33,635,68,331,111.78,14,2,Community transmission
Guinea,Africa,14207,1081.8,182,35,81,6.17,0,0,Community transmission
Eswatini,Africa,13789,11885.39,1665,346,427,368.05,95,24,Community transmission
Tajikistan,Europe,13714,1437.88,3,0,91,9.54,0,0,Pending
Syrian Arab Republic,Eastern Mediterranean,13313,760.71,653,89,858,49.03,59,8,Community transmission
Cabo Verde,Africa,13224,23784.73,632,85,121,217.63,6,1,Community transmission
Thailand,South-East Asia,12795,183.31,1533,142,71,1.02,2,0,Clusters of cases
Rwanda,Africa,11860,915.67,1738,312,153,11.81,25,5,Community transmission
Belize,Americas,11615,29210.72,249,23,283,711.72,6,1,Community transmission
Haiti,Americas,10963,961.45,548,56,240,21.05,2,0,Community transmission
Gabon,Africa,10120,4546.81,301,101,66,29.65,0,0,Community transmission
Réunion,Africa,9584,10704.65,178,32,45,50.26,3,0,Clusters of cases
Burkina Faso,Africa,9553,457.01,1007,201,106,5.07,13,1,Community transmission
Andorra,Europe,9308,120468.52,490,114,92,1190.71,5,0,Community transmission
Guadeloupe,Americas,8948,22363.07,114,0,156,389.88,0,0,Community transmission
Bahamas,Americas,8075,20534.32,71,7,175,445.02,0,0,Clusters of cases
Mali,Africa,7897,389.96,159,17,318,15.7,15,1,Community transmission
Congo,Africa,7794,1412.45,634,85,117,21.2,5,3,Community transmission
Suriname,Americas,7709,13141.12,531,85,146,248.88,8,1,Clusters of cases
Trinidad and Tobago,Americas,7415,5298.37,129,16,132,94.32,4,0,Community transmission
Guam,Western Pacific,7314,43335.8,64,5,128,758.41,4,0,Clusters of cases
Lesotho,Africa,7035,3283.93,794,17,101,47.15,14,0,Community transmission
Mayotte,Africa,6981,25588.77,726,63,58,212.6,2,0,Clusters of cases
Guyana,Americas,6950,8836.03,297,19,170,216.13,0,0,Clusters of cases
Aruba,Americas,6523,61096.23,369,72,52,487.05,0,0,Community transmission
Martinique,Americas,6302,16793.47,75,0,44,117.25,1,0,Community transmission
Iceland,Europe,5975,17509.52,40,5,29,84.98,0,0,Community transmission
Djibouti,Eastern Mediterranean,5913,5984.82,22,3,61,61.74,0,0,Clusters of cases
Equatorial Guinea,Africa,5365,3823.99,49,0,86,61.3,0,0,Community transmission
Central African Republic,Africa,4974,1029.86,1,0,63,13.04,0,0,Community transmission
Nicaragua,Americas,4953,747.67,37,0,168,25.36,1,0,Community transmission
Somalia,Eastern Mediterranean,4744,298.49,18,0,130,8.18,0,0,Community transmission
Curaçao,Americas,4527,27588.01,58,4,20,121.88,1,1,Community transmission
Togo,Africa,4459,538.61,350,76,74,8.94,1,0,Community transmission
Niger,Africa,4249,175.53,251,24,147,6.07,11,1,Community transmission
Gambia,Africa,3950,1634.48,60,12,128,52.97,2,0,Community transmission
Gibraltar,Europe,3793,112582.0,469,81,47,1395.03,30,2,Clusters of cases
South Sudan,Africa,3762,336.08,92,0,63,5.63,0,0,Community transmission
Benin,Africa,3582,295.47,169,0,48,3.96,2,0,Community transmission
Jersey,Europe,3077,28281.25,74,16,62,569.85,3,0,Community transmission
Sierra Leone,Africa,3051,382.48,164,21,77,9.65,0,0,Community transmission
Chad,Africa,3012,183.37,303,35,114,6.94,5,0,Community transmission
San Marino,Europe,2815,82945.37,92,28,65,1915.26,0,0,Community transmission
Guinea-Bissau,Africa,2510,1275.41,63,0,45,22.87,0,0,Community transmission
Liechtenstein,Europe,2480,65028.71,43,10,45,1179.96,5,1,Sporadic cases
United States Virgin Islands,Americas,2283,21862.58,103,23,24,229.83,0,0,Community transmission
Yemen,Eastern Mediterranean,2119,71.05,6,0,613,20.55,0,0,Sporadic cases
Comoros,Africa,1933,2222.86,592,69,54,62.1,21,3,Community transmission
New Zealand,Western Pacific,1911,396.29,39,0,25,5.18,0,0,Clusters of cases
Eritrea,Africa,1910,538.57,314,33,6,1.69,0,0,Sporadic cases
Liberia,Africa,1901,375.86,24,3,84,16.61,0,0,Community transmission
Sint Maarten,Americas,1677,39107.32,88,8,27,629.63,0,0,Community transmission
Mongolia,Western Pacific,1568,478.3,99,32,1,0.31,0,0,Clusters of cases
Viet Nam,Western Pacific,1544,15.86,23,4,35,0.36,0,0,Clusters of cases
Burundi,Africa,1358,114.21,255,36,2,0.17,0,0,Community transmission
Monaco,Europe,1262,32157.78,131,22,8,203.85,1,0,Sporadic cases
Sao Tome and Principe,Africa,1170,5338.59,65,19,17,77.57,0,0,Community transmission
Barbados,Americas,1156,4022.62,188,61,9,31.32,2,2,Clusters of cases
Turks and Caicos Islands,Americas,1125,29056.25,114,20,7,180.79,1,0,Clusters of cases
Saint Martin,Americas,1117,28893.66,71,0,12,310.41,0,0,Community transmission
Bhutan,South-East Asia,850,1101.6,17,2,1,1.3,0,0,Clusters of cases
Papua New Guinea,Western Pacific,844,94.33,11,1,9,1.01,0,0,Community transmission
Seychelles,Africa,844,8581.86,234,82,3,30.5,2,1,Clusters of cases
Other,Other,745,,0,0,13,,0,0,Not applicable
Saint Lucia,Americas,713,3882.87,223,57,8,43.57,3,0,Sporadic cases
Bermuda,Americas,684,10983.89,23,1,12,192.7,0,0,Sporadic cases
Faroe Islands,Europe,652,13342.88,5,2,1,20.46,0,0,Sporadic cases
Saint Vincent and the Grenadines,Americas,602,5426.36,318,62,2,18.03,2,0,Clusters of cases
Mauritius,Africa,556,437.19,10,0,10,7.86,0,0,Sporadic cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Pending
Cambodia,Western Pacific,453,27.09,42,5,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,432,5080.44,26,0,25,294.01,0,0,No cases
Cayman Islands,Americas,381,5797.32,19,1,2,30.43,0,0,Sporadic cases
Bonaire,Americas,348,16638.78,33,2,3,143.44,0,0,Community transmission
Guernsey,Europe,309,4889.55,2,0,13,205.71,0,0,Community transmission
Saint Barthélemy,Americas,281,28426.91,57,0,0,0.0,0,0,Sporadic cases
Antigua and Barbuda,Americas,190,1940.18,14,0,6,61.27,1,0,Sporadic cases
Brunei Darussalam,Western Pacific,174,397.73,0,0,3,6.86,0,0,Sporadic cases
Grenada,Americas,139,1235.3,0,0,1,8.89,0,0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,129,2241.26,1,0,2,34.75,0,0,Pending
British Virgin Islands,Americas,121,4001.72,7,0,1,33.07,0,0,Clusters of cases
Dominica,Americas,113,1569.64,4,3,0,0.0,0,0,Clusters of cases
Fiji,Western Pacific,55,61.35,2,0,2,2.23,0,0,Sporadic cases
Timor-Leste,South-East Asia,53,40.2,2,1,0,0.0,0,0,Sporadic cases
New Caledonia,Western Pacific,44,154.12,4,0,0,0.0,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41,5.64,0,0,0,0.0,0,0,Sporadic cases
Falkland Islands (Malvinas),Americas,35,10048.81,3,0,0,0.0,0,0,No cases
Saint Kitts and Nevis,Americas,35,657.99,1,0,0,0.0,0,0,Sporadic cases
Greenland,Europe,30,528.43,1,0,0,0.0,0,0,No cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Sint Eustatius,Americas,20,6371.46,1,0,0,0.0,0,0,Sporadic cases
Solomon Islands,Western Pacific,17,24.75,0,0,0,0.0,0,0,No cases
Saint Pierre and Miquelon,Americas,16,2761.0,0,0,0,0.0,0,0,Sporadic cases
Anguilla,Americas,15,999.87,0,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Saba,Americas,6,3103.98,1,1,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,No cases
Wallis and Futuna,Western Pacific,4,355.68,0,0,0,0.0,0,0,Sporadic cases
Samoa,Western Pacific,2,10.08,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,1,8.69,0,0,0,0.0,0,0,No cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,No cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
