WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Egypt,Eastern Mediterranean,120611,1178.6,3028,464,6877,67.2,145,23,Clusters of cases
Ethiopia,Africa,115360,1003.45,3269,0,1779,15.47,45,0,Community transmission
Honduras,Americas,113207,11429.73,3447,415,2968,299.66,30,7,Community transmission
Tunisia,Eastern Mediterranean,109104,9231.54,7204,1290,3801,321.61,320,43,Community transmission
Venezuela (Bolivarian Republic of),Americas,106280,3737.52,2732,428,938,32.99,29,5,Community transmission
Myanmar,South-East Asia,104487,1920.37,9469,1321,2201,40.45,173,27,Clusters of cases
Denmark,Europe,103564,17879.9,16821,3075,927,160.04,60,9,Community transmission
Bosnia and Herzegovina,Europe,98603,30054.39,5810,0,3199,975.06,334,0,Community transmission
China,Western Pacific,94849,64.47,811,100,4755,3.23,2,0,Clusters of cases
Slovenia,Europe,93737,45088.89,10604,1816,1426,685.93,219,39,Clusters of cases
Algeria,Africa,91121,2077.97,4391,542,2575,58.72,83,11,Community transmission
Paraguay,Americas,90958,12752.54,5481,812,1914,268.35,118,13,Community transmission
Kenya,Africa,90305,1679.43,3056,0,1568,29.16,62,0,Community transmission
Lithuania,Europe,90252,33152.98,17822,3303,791,290.56,180,27,Community transmission
Libya,Eastern Mediterranean,89880,13080.51,4351,697,1278,185.99,59,5,Community transmission
Bahrain,Eastern Mediterranean,88819,52198.11,1220,188,347,203.93,6,0,Clusters of cases
Malaysia,Western Pacific,80309,2481.28,10073,1810,402,12.42,26,6,Clusters of cases
Kyrgyzstan,Europe,77059,11811.27,2285,341,1307,200.33,17,0,Clusters of cases
Ireland,Europe,75507,15291.67,2016,304,2120,429.34,34,3,Community transmission
Uzbekistan,Europe,74811,2235.22,1060,147,612,18.29,1,1,Clusters of cases
Nigeria,Africa,72140,349.96,3513,796,1190,5.77,11,0,Community transmission
North Macedonia,Europe,72044,34580.35,5714,1161,2077,996.94,200,26,Community transmission
Puerto Rico,Americas,61002,21323.01,6405,1544,1249,436.58,76,11,Community transmission
Singapore,Western Pacific,58305,9966.08,63,8,29,4.96,0,0,Sporadic cases
Ghana,Africa,52738,1697.23,642,0,326,10.49,1,0,Community transmission
Afghanistan,Eastern Mediterranean,48826,1254.25,1438,73,1949,50.07,102,10,Clusters of cases
Albania,Europe,46863,16284.33,5561,802,977,339.5,107,12,Clusters of cases
Kosovo[1],Europe,45551,24484.77,3817,590,1164,625.68,101,13,Community transmission
Republic of Korea,Western Pacific,41736,814.06,4821,950,578,11.27,38,6,Clusters of cases
Luxembourg,Europe,40755,65106.12,4326,718,392,626.22,53,8,Community transmission
El Salvador,Americas,40741,6281.18,1023,0,1186,182.85,44,6,Community transmission
Montenegro,Europe,40592,64630.15,2349,0,569,905.96,39,0,Clusters of cases
Norway,Europe,40022,7382.44,2651,498,387,71.39,33,5,Clusters of cases
Sri Lanka,South-East Asia,30613,1429.63,4575,0,146,6.82,17,0,Clusters of cases
Finland,Europe,30073,5427.63,3315,501,453,81.76,38,11,Community transmission
Australia,Western Pacific,28012,1098.51,63,12,908,35.61,0,0,Clusters of cases
Uganda,Africa,26369,576.48,4471,639,220,4.81,14,0,Community transmission
Cameroon,Africa,25143,947.15,391,0,443,16.69,0,0,Community transmission
Latvia,Europe,24386,12928.65,4393,680,319,169.12,77,15,Clusters of cases
Côte d’Ivoire,Africa,21618,819.54,206,28,133,5.04,1,0,Community transmission
Sudan,Eastern Mediterranean,20468,466.78,1000,0,1319,30.08,24,0,Community transmission
Zambia,Africa,18091,984.06,234,0,364,19.8,0,0,Community transmission
Madagascar,Africa,17587,635.12,74,-51,259,9.35,4,1,Community transmission
Estonia,Europe,16956,12782.17,3017,358,142,107.05,17,1,Clusters of cases
Senegal,Africa,16893,1008.9,596,127,345,20.6,9,2,Community transmission
Mozambique,Africa,16680,533.67,642,159,139,4.45,6,0,Community transmission
Namibia,Africa,16097,6335.14,1317,324,160,62.97,7,2,Community transmission
Angola,Africa,16061,488.68,568,136,365,11.11,12,3,Community transmission
French Polynesia,Western Pacific,15618,55598.27,511,83,91,323.95,12,0,Sporadic cases
Cyprus,Europe,14476,11989.81,2664,424,75,62.12,18,3,Clusters of cases
Democratic Republic of the Congo,Africa,14169,158.2,889,175,350,3.91,13,0,Community transmission
Guinea,Africa,13398,1020.19,212,30,79,6.02,3,0,Community transmission
Maldives,South-East Asia,13326,24652.94,183,18,48,88.8,1,1,Clusters of cases
Tajikistan,Europe,12798,1341.84,449,76,87,9.12,0,0,Pending
Botswana,Africa,12501,5315.89,2509,443,37,15.73,6,3,Community transmission
French Guiana,Americas,11755,39356.24,421,78,71,237.71,0,0,Community transmission
Jamaica,Americas,11509,3886.64,522,66,270,91.18,10,0,Community transmission
Cabo Verde,Africa,11262,20255.87,636,636,110,197.85,5,5,Community transmission
Zimbabwe,Africa,11081,745.55,534,0,305,20.52,24,0,Community transmission
Malta,Europe,10980,24867.34,660,96,166,375.95,17,2,Clusters of cases
Mauritania,Africa,9679,2081.66,1255,0,194,41.72,22,0,Community transmission
Haiti,Americas,9465,830.08,118,31,233,20.43,0,0,Community transmission
Gabon,Africa,9330,4191.88,76,30,63,28.31,3,1,Community transmission
Cuba,Americas,9267,818.16,657,86,136,12.01,0,0,Clusters of cases
Syrian Arab Republic,Eastern Mediterranean,8911,509.18,678,124,491,28.06,54,15,Community transmission
Belize,Americas,8805,22143.81,1569,286,183,460.23,19,0,Community transmission
Uruguay,Americas,8487,2443.2,2032,383,90,25.91,10,3,Clusters of cases
Guadeloupe,Americas,8451,21120.95,24,0,152,379.88,3,0,Community transmission
Réunion,Africa,8345,9320.77,145,0,41,45.79,0,0,Clusters of cases
Bahamas,Americas,7623,19384.91,58,0,163,414.5,0,0,Clusters of cases
Andorra,Europe,7236,93651.72,281,46,78,1009.51,1,0,Community transmission
Guam,Western Pacific,6942,41131.68,115,27,115,681.38,2,0,Clusters of cases
Trinidad and Tobago,Americas,6833,4882.5,108,25,122,87.17,1,0,Community transmission
Eswatini,Africa,6685,5762.12,205,52,126,108.61,4,0,Community transmission
Rwanda,Africa,6428,496.29,385,79,54,4.17,3,1,Clusters of cases
Malawi,Africa,6055,316.52,8,2,186,9.72,1,0,Community transmission
Congo,Africa,6049,1096.21,275,0,99,17.94,5,0,Community transmission
Guyana,Americas,5811,7387.94,283,79,154,195.79,3,0,Clusters of cases
Djibouti,Eastern Mediterranean,5721,5790.49,31,4,61,61.74,0,0,Clusters of cases
Mali,Africa,5649,278.95,711,73,185,9.14,22,1,Community transmission
Martinique,Americas,5553,14797.54,33,0,41,109.26,0,0,Community transmission
Mayotte,Africa,5551,20347.12,370,52,52,190.61,3,1,Clusters of cases
Iceland,Europe,5539,16231.83,77,15,28,82.05,1,0,Community transmission
Suriname,Americas,5337,9097.7,15,4,117,199.44,0,0,Sporadic cases
Equatorial Guinea,Africa,5183,3694.27,24,0,85,60.59,0,0,Community transmission
Aruba,Americas,5011,46934.42,88,15,46,430.85,1,0,Community transmission
Central African Republic,Africa,4936,1022.0,14,0,63,13.04,0,0,Community transmission
Nicaragua,Americas,4709,710.84,38,0,162,24.45,1,0,Community transmission
Somalia,Eastern Mediterranean,4579,288.11,54,0,121,7.61,0,0,Sporadic cases
Thailand,South-East Asia,4180,59.89,127,11,60,0.86,0,0,Clusters of cases
Gambia,Africa,3780,1564.14,12,1,123,50.9,0,0,Community transmission
Burkina Faso,Africa,3579,171.22,488,0,69,3.3,1,0,Community transmission
Curaçao,Americas,3404,20744.33,664,79,8,48.75,1,0,Community transmission
South Sudan,Africa,3181,284.18,27,0,62,5.54,0,0,Community transmission
Togo,Africa,3132,378.32,81,0,65,7.85,0,0,Community transmission
Benin,Africa,3090,254.88,35,0,44,3.63,0,0,Community transmission
Guinea-Bissau,Africa,2444,1241.87,19,0,44,22.36,0,0,Community transmission
Sierra Leone,Africa,2435,305.25,15,0,75,9.4,1,0,Community transmission
Lesotho,Africa,2150,1003.62,13,0,44,20.54,0,0,Community transmission
Yemen,Eastern Mediterranean,2086,69.94,5,1,607,20.35,0,0,Sporadic cases
San Marino,Europe,1908,56220.17,152,40,50,1473.27,3,1,Community transmission
Niger,Africa,1856,76.67,216,0,77,3.18,1,0,Community transmission
Chad,Africa,1739,105.87,20,0,102,6.21,0,0,Community transmission
New Zealand,Western Pacific,1736,360.0,14,0,25,5.18,0,0,Clusters of cases
United States Virgin Islands,Americas,1733,16595.64,120,0,23,220.25,0,0,Community transmission
Liberia,Africa,1676,331.38,13,0,83,16.41,0,0,Community transmission
Jersey,Europe,1555,14292.28,385,58,32,294.12,0,0,Community transmission
Liechtenstein,Europe,1502,39384.32,106,25,18,471.98,2,1,Sporadic cases
Viet Nam,Western Pacific,1391,14.29,30,6,35,0.36,0,0,Clusters of cases
Sint Maarten,Americas,1201,28007.09,96,16,26,606.32,1,0,Community transmission
Gibraltar,Europe,1069,31729.54,31,4,5,148.41,0,0,Clusters of cases
Sao Tome and Principe,Africa,1009,4603.96,10,0,17,77.57,0,0,Community transmission
Mongolia,Western Pacific,905,276.06,74,7,0,0.0,0,0,Clusters of cases
Saint Martin,Americas,838,21676.71,94,0,12,310.41,0,0,Community transmission
Turks and Caicos Islands,Americas,768,19835.74,17,0,6,154.97,0,0,Clusters of cases
Other,Other,744,,3,0,13,,0,0,Not applicable
Burundi,Africa,728,61.22,34,5,1,0.08,0,0,Community transmission
Papua New Guinea,Western Pacific,720,80.47,49,36,8,0.89,1,1,Community transmission
Monaco,Europe,659,16792.38,26,2,3,76.44,0,0,Sporadic cases
Eritrea,Africa,656,184.98,24,0,0,0.0,0,0,Sporadic cases
Comoros,Africa,624,717.57,9,8,7,8.05,0,0,Community transmission
Faroe Islands,Europe,520,10641.56,15,1,0,0.0,0,0,Sporadic cases
Mauritius,Africa,514,404.16,9,0,10,7.86,0,0,Clusters of cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Community transmission
Bhutan,South-East Asia,436,565.05,12,2,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,370,4351.3,1,0,25,294.01,0,0,No cases
Bermuda,Americas,364,5845.23,86,0,9,144.52,0,0,Clusters of cases
Cambodia,Western Pacific,357,21.35,12,0,0,0.0,0,0,Sporadic cases
Cayman Islands,Americas,298,4534.39,10,6,2,30.43,0,0,Sporadic cases
Barbados,Americas,291,1012.61,10,1,7,24.36,0,0,Clusters of cases
Guernsey,Europe,289,4573.07,1,0,13,205.71,0,0,Community transmission
Saint Lucia,Americas,274,1492.16,12,0,4,21.78,2,0,Sporadic cases
Seychelles,Africa,185,1881.09,3,3,0,0.0,0,0,Sporadic cases
"Bonaire, Sint Eustatius and Saba",Americas,173,6597.77,9,3,3,114.41,0,0,Sporadic cases
Saint Barthélemy,Americas,164,16590.79,12,0,0,0.0,0,0,Sporadic cases
Brunei Darussalam,Western Pacific,152,347.45,1,0,3,6.86,0,0,Sporadic cases
Antigua and Barbuda,Americas,147,1501.09,3,1,4,40.85,0,0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,113,1963.27,7,0,2,34.75,0,0,Pending
Saint Vincent and the Grenadines,Americas,94,847.3,7,3,0,0.0,0,0,Sporadic cases
Dominica,Americas,87,1208.48,2,0,0,0.0,0,0,Clusters of cases
British Virgin Islands,Americas,76,2513.48,3,1,1,33.07,0,0,Clusters of cases
Fiji,Western Pacific,44,49.08,0,0,2,2.23,0,0,Sporadic cases
Grenada,Americas,43,382.14,2,0,0,0.0,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41,5.64,2,0,0,0.0,0,0,Sporadic cases
New Caledonia,Western Pacific,36,126.1,1,0,0,0.0,0,0,Sporadic cases
Timor-Leste,South-East Asia,31,23.51,0,0,0,0.0,0,0,Sporadic cases
Saint Kitts and Nevis,Americas,27,507.6,5,1,0,0.0,0,0,Sporadic cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Falkland Islands (Malvinas),Americas,19,5455.07,2,0,0,0.0,0,0,No cases
Greenland,Europe,19,334.67,1,0,0,0.0,0,0,No cases
Solomon Islands,Western Pacific,17,24.75,0,0,0,0.0,0,0,Sporadic cases
Saint Pierre and Miquelon,Americas,14,2415.88,0,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Anguilla,Americas,10,666.58,3,0,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,Sporadic cases
Wallis and Futuna,Western Pacific,3,266.76,0,0,0,0.0,0,0,Sporadic cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,Sporadic cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
